,index,ra_deg,dec_deg,redshift,1.4GHz_flux,30GHz_flux,90GHz_flux,148GHz_flux,219GHz_flux,277GHz_flux,350GHz_flux
915,915,5.260452,5.429581,0.88960,1.04289e-01,1.82780e-02,6.66473e-03,3.46176e-03,2.10562e-03,1.61944e-03,1.28281e-03
916,916,5.236357,5.428043,0.88960,1.31952e-01,1.17373e-02,4.83270e-03,3.20839e-03,2.32850e-03,1.92433e-03,1.59327e-03
917,917,7.126011,6.594543,0.90540,1.28486e-01,1.09285e-02,4.53638e-03,3.04715e-03,2.22714e-03,1.84552e-03,1.53055e-03
918,918,6.473851,6.672186,0.90250,7.11647e-02,6.21685e-03,2.55557e-03,1.70987e-03,1.24763e-03,1.03331e-03,8.56706e-04
919,919,5.500832,6.790375,0.90870,4.16539e-01,8.73604e-02,4.13320e-02,2.29755e-02,1.32266e-02,9.36820e-03,6.71001e-03
920,920,5.504947,6.795591,0.90870,5.99123e-02,5.13087e-03,2.13053e-03,1.43111e-03,1.04599e-03,8.66757e-04,7.18831e-04
921,921,6.077800,6.525209,0.91670,3.12339e+00,2.49160e-01,1.03340e-01,6.94152e-02,5.07351e-02,4.20417e-02,3.48666e-02
922,922,6.860951,7.010224,0.91450,6.65167e-02,5.60558e-03,2.32727e-03,1.56326e-03,1.14258e-03,9.46796e-04,7.85210e-04
923,923,6.874267,7.014976,0.91450,5.70799e-01,4.94141e-02,2.00394e-02,1.34197e-02,9.80109e-03,8.12043e-03,6.73412e-03
924,924,6.839006,6.774765,0.92230,9.76135e-02,8.38793e-03,3.48293e-03,2.33953e-03,1.70995e-03,1.41695e-03,1.17512e-03
925,925,6.842630,6.779400,0.92230,7.61356e-02,6.54814e-03,2.71898e-03,1.82638e-03,1.33489e-03,1.10615e-03,9.17372e-04
926,926,5.682642,6.830871,0.91860,1.43927e-01,1.23697e-02,5.09103e-03,3.41883e-03,2.49875e-03,2.07059e-03,1.71721e-03
927,927,6.196624,6.282275,0.92300,6.96202e-02,5.88913e-03,2.40327e-03,1.61395e-03,1.17962e-03,9.77490e-04,8.10666e-04
928,928,6.199788,6.265712,0.92300,5.50499e-02,4.61291e-03,1.91425e-03,1.28583e-03,9.39803e-04,7.78768e-04,6.45859e-04
929,929,5.233427,5.473995,0.92520,6.56044e-02,5.64292e-03,2.34250e-03,1.57349e-03,1.15005e-03,9.52990e-04,7.90347e-04
930,930,5.224245,5.472817,0.92520,7.17985e-02,6.12648e-03,2.54332e-03,1.70838e-03,1.24865e-03,1.03469e-03,8.58105e-04
931,931,5.225080,5.473218,0.92520,3.94854e-01,3.39978e-02,1.40234e-02,9.41786e-03,6.88335e-03,5.70388e-03,4.73042e-03
932,932,5.135200,5.351392,0.92600,1.24760e-01,1.07617e-02,4.45636e-03,2.99313e-03,2.18765e-03,1.81279e-03,1.50341e-03
933,933,6.914193,6.737860,0.92340,1.52240e-01,1.31545e-02,5.40086e-03,3.62289e-03,2.64712e-03,2.19340e-03,1.81902e-03
934,934,5.062189,5.359907,0.92520,1.01998e-01,8.36440e-03,3.19157e-03,2.13551e-03,1.56013e-03,1.29274e-03,1.07210e-03
935,935,5.066641,5.369381,0.92520,2.68832e+00,2.25560e-01,9.33504e-02,6.27035e-02,4.58296e-02,3.79767e-02,3.14954e-02
936,936,6.917303,6.203774,0.92260,1.38596e-01,1.19478e-02,4.88697e-03,3.28092e-03,2.39789e-03,1.98701e-03,1.64789e-03
937,937,6.908889,6.182051,0.92260,8.90603e-02,7.59780e-03,3.15410e-03,2.11865e-03,1.54851e-03,1.28317e-03,1.06418e-03
938,938,5.188702,5.277503,0.92780,6.31381e-02,5.41076e-03,2.23987e-03,1.50427e-03,1.09943e-03,9.11038e-04,7.55554e-04
939,939,5.179465,5.276963,0.92780,1.20401e-01,9.38116e-03,3.85977e-03,2.59253e-03,1.89486e-03,1.57017e-03,1.30220e-03
940,940,5.171304,5.276242,0.92780,5.06933e-02,4.29642e-03,1.78163e-03,1.19674e-03,8.74688e-04,7.24811e-04,6.01110e-04
941,941,6.154780,6.223477,0.92410,9.03537e-02,7.74549e-03,3.21532e-03,2.15977e-03,1.57856e-03,1.30808e-03,1.08483e-03
942,942,6.147340,6.226819,0.92410,1.29312e+00,1.11209e-01,4.61789e-02,3.10190e-02,2.26716e-02,1.87868e-02,1.55806e-02
943,943,5.818840,6.273354,0.92820,9.95654e-02,3.94211e-03,1.62237e-03,1.08975e-03,7.96494e-04,6.60015e-04,5.47373e-04
944,944,5.119415,5.402648,0.92520,7.41149e-02,6.36702e-03,2.64374e-03,1.77584e-03,1.29795e-03,1.07555e-03,8.91987e-04
945,945,5.128203,5.403407,0.92520,5.03552e-02,4.78396e-03,2.00773e-03,1.30863e-03,9.28731e-04,7.57408e-04,6.20035e-04
946,946,5.113988,5.396589,0.92520,7.03520e-02,6.07210e-03,2.51329e-03,1.68733e-03,1.23308e-03,1.02176e-03,8.47372e-04
947,947,5.124257,5.410480,0.92520,6.22188e-02,5.33181e-03,2.21399e-03,1.48717e-03,1.08696e-03,9.00711e-04,7.46990e-04
948,948,6.900088,7.063195,0.92710,6.90684e-02,5.97081e-03,2.47182e-03,1.65915e-03,1.21242e-03,1.00463e-03,8.33159e-04
949,949,6.463090,6.228430,0.93150,5.53246e-02,4.71928e-03,1.95855e-03,1.31559e-03,9.61553e-04,7.96792e-04,6.60806e-04
950,950,5.416107,4.804126,0.93040,2.84252e+00,2.42037e-01,1.00472e-01,6.74886e-02,4.93270e-02,4.08748e-02,3.38989e-02
951,951,6.415148,5.712053,0.93040,2.47828e-01,2.13543e-02,8.86297e-03,5.95300e-03,4.35095e-03,3.60541e-03,2.99008e-03
952,952,6.402152,5.719076,0.93040,7.93025e-02,6.43569e-03,2.66642e-03,1.79107e-03,1.30908e-03,1.08477e-03,8.99636e-04
953,953,6.405559,5.713018,0.93040,7.16358e-02,5.66763e-03,2.33933e-03,1.57133e-03,1.14848e-03,9.51687e-04,7.89266e-04
954,954,6.501875,7.044952,0.92860,8.52753e-02,6.98321e-03,2.89895e-03,1.94726e-03,1.42324e-03,1.17937e-03,9.78092e-04
955,955,6.805048,6.789685,0.93010,1.09169e-01,9.18161e-03,3.81235e-03,2.56081e-03,1.87168e-03,1.55097e-03,1.28627e-03
956,956,6.799000,6.786822,0.93010,3.29792e+00,2.83495e-01,1.17717e-01,7.90719e-02,5.77931e-02,4.78903e-02,3.97171e-02
957,957,5.391144,4.882898,0.93340,2.18256e-01,1.87594e-02,7.78963e-03,5.23241e-03,3.82433e-03,3.16904e-03,2.62819e-03
958,958,5.556876,6.770207,0.93270,4.38124e+00,5.60739e-01,2.19612e-01,1.28363e-01,8.46542e-02,6.70744e-02,5.39761e-02
959,959,6.320059,6.286936,0.93720,6.95117e-01,5.90505e-02,2.45169e-02,1.64683e-02,1.20366e-02,9.97412e-03,8.27188e-03
960,960,6.514788,5.482362,0.93680,5.57199e-02,4.97240e-03,1.97796e-03,1.31580e-03,9.58670e-04,7.93753e-04,6.58028e-04
961,961,6.482287,5.505534,0.93570,1.06176e-01,9.04337e-03,3.75410e-03,2.52168e-03,1.84308e-03,1.52727e-03,1.26662e-03
962,962,6.487116,5.500499,0.93570,1.68963e-01,1.45263e-02,6.03186e-03,4.05168e-03,2.96135e-03,2.45392e-03,2.03512e-03
963,963,5.884404,6.011630,0.93640,5.35696e-02,4.74553e-03,1.91722e-03,1.27972e-03,9.33513e-04,7.73192e-04,6.41099e-04
964,964,6.321280,6.185243,0.93830,8.61360e-02,7.30227e-03,3.03097e-03,2.03595e-03,1.48806e-03,1.23308e-03,1.02264e-03
965,965,5.356788,4.861716,0.93980,9.94591e-02,8.54263e-03,3.54615e-03,2.38199e-03,1.74098e-03,1.44267e-03,1.19645e-03
966,966,6.577197,5.338233,0.93680,5.19002e-02,4.32175e-03,1.78690e-03,1.20026e-03,8.77265e-04,7.26947e-04,6.02881e-04
967,967,6.581704,5.342638,0.93680,2.33161e+00,2.06535e-01,8.28543e-02,5.55200e-02,4.05674e-02,3.36152e-02,2.78780e-02
968,968,6.247329,6.255162,0.93980,9.36871e-02,8.02509e-03,3.30923e-03,2.22193e-03,1.62390e-03,1.34563e-03,1.11598e-03
969,969,6.244604,6.232943,0.93980,3.83378e+01,4.89795e+00,1.72369e+00,1.00990e+00,6.89782e-01,5.59626e-01,4.59070e-01
970,970,4.928796,6.886567,0.93900,5.13374e-01,4.27652e-02,1.75575e-02,1.17897e-02,8.61671e-03,7.14022e-03,5.92162e-03
971,971,5.460472,5.929758,0.94430,7.63244e-02,6.21060e-03,2.57168e-03,1.72742e-03,1.26256e-03,1.04622e-03,8.67666e-04
972,972,6.346067,6.881503,0.94430,6.92948e-02,5.86086e-03,2.42765e-03,1.63059e-03,1.19178e-03,9.87567e-04,8.19022e-04
973,973,5.711972,6.766088,0.94210,6.38435e-02,5.52972e-03,2.28289e-03,1.53230e-03,1.11979e-03,9.27896e-04,7.69530e-04
974,974,6.134143,6.181772,0.94050,1.33205e-01,1.14070e-02,4.73659e-03,3.18163e-03,2.32544e-03,1.92697e-03,1.59810e-03
975,975,4.800821,6.388619,0.94510,7.16761e-02,6.07832e-03,2.42119e-03,1.62463e-03,1.18734e-03,9.83887e-04,8.15970e-04
976,976,5.292049,6.059724,0.94660,4.88092e-01,4.20407e-02,1.74331e-02,1.17087e-02,8.55765e-03,7.09128e-03,5.88103e-03
977,977,6.886226,7.050684,0.94960,6.48139e-02,5.51334e-03,2.28909e-03,1.53761e-03,1.12383e-03,9.31264e-04,7.72328e-04
978,978,5.352738,5.977401,0.94620,1.49182e-01,1.28965e-02,5.33675e-03,3.58201e-03,2.61747e-03,2.16886e-03,1.79867e-03
979,979,5.815611,6.562513,0.94960,5.57709e-02,4.77050e-03,1.97591e-03,1.32723e-03,9.70065e-04,8.03845e-04,6.66656e-04
980,980,5.807738,6.577635,0.94960,7.74656e-02,6.68224e-03,2.75944e-03,1.85315e-03,1.35443e-03,1.12234e-03,9.30798e-04
981,981,6.123574,5.199157,0.95650,1.44723e-01,1.23810e-02,5.14111e-03,3.45335e-03,2.52403e-03,2.09154e-03,1.73459e-03
982,982,5.573375,6.810648,0.95190,1.37223e-01,1.33086e-02,4.95381e-03,3.25350e-03,2.36475e-03,1.95748e-03,1.62277e-03
983,983,5.573677,6.809007,0.95190,1.06161e-01,9.05895e-03,3.75541e-03,2.52254e-03,1.84371e-03,1.52779e-03,1.26705e-03
984,984,5.572770,6.811007,0.95190,7.72120e-02,2.04959e-02,1.36042e-02,8.95366e-03,5.64720e-03,4.05327e-03,2.80979e-03
985,985,5.572405,6.809548,0.95190,5.21302e-02,4.48316e-03,1.85816e-03,1.24811e-03,9.12237e-04,7.55926e-04,6.26915e-04
986,986,5.578006,6.815269,0.95190,7.31944e-02,6.29865e-03,2.61505e-03,1.75656e-03,1.28386e-03,1.06387e-03,8.82303e-04
987,987,5.098285,5.803653,0.95230,8.03160e-02,7.09259e-03,2.89444e-03,1.93085e-03,1.40712e-03,1.16496e-03,9.65666e-04
988,988,6.733868,6.293476,0.95610,1.32363e-01,1.13553e-02,4.70457e-03,3.16003e-03,2.30965e-03,1.91389e-03,1.58725e-03
989,989,5.052376,6.830575,0.95500,1.30148e-01,1.10679e-02,4.59157e-03,3.08419e-03,2.25421e-03,1.86796e-03,1.54916e-03
990,990,6.078228,6.948753,0.95270,1.03578e-01,8.91551e-03,3.70170e-03,2.48648e-03,1.81735e-03,1.50595e-03,1.24894e-03
991,991,5.803098,4.995850,0.96300,3.28041e-01,1.81733e-01,1.33735e-01,8.84578e-02,5.49085e-02,3.85489e-02,2.57782e-02
992,992,5.415369,6.718946,0.96340,9.23492e-02,7.94170e-03,3.29771e-03,2.21512e-03,1.61902e-03,1.34160e-03,1.11263e-03
993,993,5.412453,6.721898,0.96340,6.00843e-02,5.16745e-03,2.14566e-03,1.44127e-03,1.05342e-03,8.72914e-04,7.23938e-04
994,994,5.404726,6.715300,0.96340,5.79410e-02,4.95120e-03,2.05198e-03,1.37823e-03,1.00733e-03,8.34722e-04,6.92263e-04
995,995,6.824923,6.410747,0.95800,1.24959e-01,1.06678e-02,4.40706e-03,2.96020e-03,2.16359e-03,1.79286e-03,1.48688e-03
996,996,6.814918,6.417785,0.95800,9.80681e-02,8.15997e-03,3.38376e-03,2.27290e-03,1.66125e-03,1.37659e-03,1.14166e-03
997,997,6.840357,5.054258,0.95990,4.84279e-01,4.11503e-02,1.70363e-02,1.14431e-02,8.36371e-03,6.93059e-03,5.74778e-03
998,998,5.812273,4.894417,0.96340,8.43501e-02,7.14985e-03,2.96508e-03,1.99168e-03,1.45571e-03,1.20627e-03,1.00040e-03
999,999,5.803511,4.890865,0.96340,5.02604e-02,3.65528e-03,1.51341e-03,1.01657e-03,7.43005e-04,6.15691e-04,5.10614e-04
1000,1000,5.805964,4.894222,0.96340,1.19374e-01,1.00840e-02,4.18507e-03,2.81117e-03,2.05467e-03,1.70260e-03,1.41202e-03
1001,1001,5.803960,4.885380,0.96340,1.18586e-01,1.01904e-02,4.20606e-03,2.82477e-03,2.06458e-03,1.71081e-03,1.41883e-03
1002,1002,5.395685,6.750114,0.96340,9.12149e-01,7.82942e-02,3.25043e-02,2.18336e-02,1.59580e-02,1.32236e-02,1.09668e-02
1003,1003,5.882619,5.512041,0.96030,7.11249e-02,6.41522e-03,2.56464e-03,1.70689e-03,1.24447e-03,1.03071e-03,8.54642e-04
1004,1004,5.872652,5.511264,0.96030,8.87072e-02,7.57798e-03,3.14504e-03,2.11257e-03,1.54406e-03,1.27949e-03,1.06112e-03
1005,1005,5.884148,5.507397,0.96030,5.09436e-02,4.61458e-03,1.85723e-03,1.23000e-03,8.94036e-04,7.39715e-04,6.13018e-04
1006,1006,5.878766,5.510547,0.96030,5.58961e-02,4.77189e-03,1.97981e-03,1.32985e-03,9.71982e-04,8.05433e-04,6.67973e-04
1007,1007,5.491645,6.573396,0.96150,6.79240e-02,5.39376e-03,2.23765e-03,1.50306e-03,1.09858e-03,9.10336e-04,7.54972e-04
1008,1008,5.491347,6.576695,0.96150,1.28421e-01,1.11168e-02,4.58532e-03,3.07647e-03,2.24787e-03,1.86257e-03,1.54465e-03
1009,1009,5.098550,5.736538,0.96920,7.69467e-02,6.51250e-03,2.70372e-03,1.81613e-03,1.32740e-03,1.09995e-03,9.12224e-04
1010,1010,5.101797,5.734567,0.96920,6.87496e-02,5.89140e-03,2.44568e-03,1.64280e-03,1.20071e-03,9.94970e-04,8.25162e-04
1011,1011,5.655487,5.122276,0.96420,7.46647e-02,5.80318e-03,2.40947e-03,1.61847e-03,1.18293e-03,9.80238e-04,8.12945e-04
1012,1012,5.652323,5.114978,0.96420,1.39449e-01,1.08117e-02,4.46136e-03,2.99644e-03,2.19006e-03,1.81479e-03,1.50507e-03
1013,1013,5.665230,5.114385,0.96420,1.34690e-01,1.15934e-02,4.81382e-03,3.23351e-03,2.36335e-03,1.95839e-03,1.62416e-03
1014,1014,5.718409,6.732867,0.96570,5.41445e-02,4.66301e-03,1.93606e-03,1.30048e-03,9.50509e-04,7.87640e-04,6.53216e-04
1015,1015,5.718664,5.419449,0.96530,9.28519e-02,7.82685e-03,3.24846e-03,2.18203e-03,1.59483e-03,1.32156e-03,1.09601e-03
1016,1016,5.720228,5.429425,0.96530,2.06992e+01,1.75925e+00,7.30208e-01,4.90491e-01,3.58496e-01,2.97068e-01,2.46369e-01
1017,1017,5.702634,4.988705,0.96570,7.23459e-02,6.05043e-03,2.50940e-03,1.68559e-03,1.23199e-03,1.02089e-03,8.46656e-04
1018,1018,5.688067,4.990845,0.96570,6.67422e-02,5.66840e-03,2.35204e-03,1.57989e-03,1.15473e-03,9.56871e-04,7.93565e-04
1019,1019,5.860792,5.672394,0.96960,1.52329e-01,1.31060e-02,5.44211e-03,3.65554e-03,2.67181e-03,2.21400e-03,1.83615e-03
1020,1020,5.976378,6.927710,0.96840,7.52652e-02,6.47270e-03,2.68736e-03,1.80514e-03,1.31936e-03,1.09329e-03,9.06702e-04
1021,1021,5.980164,6.924777,0.96840,1.19224e-01,9.61564e-03,3.98461e-03,2.67646e-03,1.95620e-03,1.62101e-03,1.34436e-03
1022,1022,5.978087,6.934815,0.96840,9.87831e-02,7.69767e-03,3.19537e-03,2.14637e-03,1.56877e-03,1.29996e-03,1.07810e-03
1023,1023,7.165337,5.518824,0.96920,5.80501e+00,4.98074e-01,2.06629e-01,1.38794e-01,1.01444e-01,8.40614e-02,6.97149e-02
1024,1024,5.528272,5.169936,0.96500,5.33664e-02,5.26285e-03,1.84707e-03,1.22474e-03,8.93702e-04,7.40440e-04,6.14047e-04
1025,1025,5.532754,5.162323,0.96500,5.70566e-02,4.86414e-03,2.00252e-03,1.34476e-03,9.82853e-04,8.14440e-04,6.75443e-04
1026,1026,5.673793,5.315229,0.96730,8.66790e-02,1.78741e-02,5.46947e-03,2.75418e-03,1.62631e-03,1.22110e-03,9.43731e-04
1027,1027,5.665569,5.319686,0.96730,5.97859e-02,4.07879e-03,1.69223e-03,1.13670e-03,8.30803e-04,6.88446e-04,5.70951e-04
1028,1028,5.662628,5.315337,0.96730,6.48267e-01,5.57660e-02,2.31473e-02,1.55482e-02,1.13640e-02,9.41683e-03,7.80969e-03
1029,1029,5.651361,5.441900,0.96800,1.90759e-01,1.27075e-02,5.26545e-03,3.53686e-03,2.58507e-03,2.14212e-03,1.77653e-03
1030,1030,5.649092,5.433047,0.96800,1.85616e-01,1.59378e-02,6.61375e-03,4.44252e-03,3.24701e-03,2.69064e-03,2.23144e-03
1031,1031,5.326208,6.718430,0.96500,1.94464e-01,7.38563e-02,2.61427e-02,1.23923e-02,6.30327e-03,4.16800e-03,2.81218e-03
1032,1032,5.628469,5.071810,0.96420,5.27585e-01,4.63556e-02,1.88679e-02,1.26429e-02,9.23676e-03,7.65360e-03,6.34729e-03
1033,1033,5.556968,5.282397,0.96960,5.62015e-01,4.81780e-02,1.99769e-02,1.34183e-02,9.80735e-03,8.12687e-03,6.73989e-03
1034,1034,5.432152,5.074882,0.97000,8.84653e-02,7.55336e-03,3.13080e-03,2.10299e-03,1.53706e-03,1.27369e-03,1.05631e-03
1035,1035,5.490952,4.942718,0.97350,7.12143e-02,6.12129e-03,2.54181e-03,1.70737e-03,1.24791e-03,1.03408e-03,8.57596e-04
1036,1036,4.970876,5.764483,0.97270,1.86663e-01,1.58874e-02,6.45089e-03,4.32451e-03,3.15951e-03,2.61794e-03,2.17109e-03
1037,1037,6.253671,6.052443,0.97080,7.30740e-02,2.62281e-02,5.81042e-03,2.33407e-03,1.23131e-03,9.04691e-04,7.01009e-04
1038,1038,6.250082,6.050980,0.97080,5.08472e-02,4.38384e-03,1.80189e-03,1.20978e-03,8.84177e-04,7.32671e-04,6.07628e-04
1039,1039,6.265279,6.055862,0.97080,6.93457e-02,5.30573e-02,9.01013e-02,9.17377e-02,8.09325e-02,7.01788e-02,5.76449e-02
1040,1040,5.474201,6.793976,0.97000,6.47951e-02,5.14674e-03,2.13681e-03,1.43533e-03,1.04907e-03,8.69314e-04,7.20952e-04
1041,1041,5.912662,5.502448,0.97080,1.00664e-01,8.76603e-03,3.54713e-03,2.37471e-03,1.73431e-03,1.43691e-03,1.19161e-03
1042,1042,5.913421,5.502981,0.97080,1.72416e+00,1.48319e-01,6.15883e-02,4.13698e-02,3.02369e-02,2.50558e-02,2.07796e-02
1043,1043,5.895011,5.703475,0.97110,7.82239e-02,7.41797e-03,3.24835e-03,2.14582e-03,1.52036e-03,1.23236e-03,1.00032e-03
1044,1044,5.226705,5.889653,0.97150,8.84579e-02,7.68598e-03,3.15905e-03,2.12060e-03,1.54982e-03,1.28425e-03,1.06507e-03
1045,1045,5.077463,5.727545,0.97190,6.00231e-02,6.66335e-03,3.99729e-03,2.97828e-03,2.18739e-03,1.74998e-03,1.36340e-03
1046,1046,5.345010,4.965772,0.97430,5.55410e-02,4.51367e-03,1.79843e-03,1.20437e-03,8.79792e-04,7.28976e-04,6.04546e-04
1047,1047,5.342699,4.946585,0.97430,5.13188e-02,4.50990e-03,1.82442e-03,1.22372e-03,8.94276e-04,7.41032e-04,6.14561e-04
1048,1048,6.181346,6.932555,0.97390,6.56974e-02,5.47009e-03,2.26407e-03,1.52080e-03,1.11154e-03,9.21078e-04,7.63881e-04
1049,1049,6.166118,6.940694,0.97390,1.06315e-01,8.32178e-03,3.38226e-03,2.27090e-03,1.65973e-03,1.37533e-03,1.14061e-03
1050,1050,4.970446,7.180121,0.97430,9.17246e-02,7.88918e-03,3.27571e-03,2.20034e-03,1.60821e-03,1.33265e-03,1.10521e-03
1051,1051,4.982508,7.177551,0.97430,8.54063e-02,7.37106e-03,3.04291e-03,2.04350e-03,1.49355e-03,1.23763e-03,1.02640e-03
1052,1052,5.393103,5.354500,0.97350,5.03182e-02,4.15636e-03,1.64301e-03,1.10094e-03,8.04420e-04,6.66559e-04,5.52794e-04
1053,1053,5.018799,5.723494,0.97270,2.10483e+00,1.79113e-01,7.39486e-02,4.96707e-02,3.63040e-02,3.00833e-02,2.49491e-02
1054,1054,5.633885,6.635521,0.98130,6.69360e-02,5.71387e-03,2.37263e-03,1.59373e-03,1.16485e-03,9.65251e-04,8.00516e-04
1055,1055,6.866610,6.452896,0.97700,1.10245e-01,9.34194e-03,3.87860e-03,2.60531e-03,1.90421e-03,1.57792e-03,1.30862e-03
1056,1056,5.083976,7.100821,0.97900,1.12545e+01,9.36113e-01,3.88681e-01,2.61082e-01,1.90823e-01,1.58126e-01,1.31139e-01
1057,1057,6.916650,6.176780,0.97900,8.55274e-02,7.44211e-03,3.06449e-03,2.05406e-03,1.50035e-03,1.24309e-03,1.03088e-03
1058,1058,5.058862,5.058305,0.97660,8.25286e-02,6.95500e-03,2.63852e-03,1.75260e-03,1.27748e-03,1.05798e-03,8.77208e-04
1059,1059,5.068446,5.053758,0.97660,1.54269e+01,1.31898e+00,5.47198e-01,3.67554e-01,2.68642e-01,2.22611e-01,1.84619e-01
1060,1060,5.129815,4.871915,0.97900,6.42674e-02,5.41737e-03,2.24633e-03,1.50887e-03,1.10282e-03,9.13853e-04,7.57889e-04
1061,1061,5.138983,4.871561,0.97900,1.64034e-01,1.41263e-02,5.86369e-03,3.93871e-03,2.87878e-03,2.38550e-03,1.97837e-03
1062,1062,5.149215,4.875279,0.97900,3.32943e-02,2.07739e-01,2.73116e-01,2.36304e-01,1.81514e-01,1.44369e-01,1.08573e-01
1063,1063,5.143484,4.877309,0.97900,1.31799e-01,1.13448e-02,4.71081e-03,3.16432e-03,2.31278e-03,1.91649e-03,1.58941e-03
1064,1064,4.887113,5.042011,0.98010,7.59951e-02,6.51697e-03,2.70472e-03,1.81678e-03,1.32787e-03,1.10034e-03,9.12549e-04
1065,1065,6.592007,5.889944,0.97660,1.09317e-01,9.39479e-03,3.90101e-03,2.62036e-03,1.91521e-03,1.58704e-03,1.31618e-03
1066,1066,6.593442,5.890009,0.97660,7.67274e-02,6.57615e-03,2.72931e-03,1.83332e-03,1.33996e-03,1.11036e-03,9.20857e-04
1067,1067,6.590461,5.889314,0.97660,2.83189e-01,2.45996e-02,9.96941e-03,6.68071e-03,4.88070e-03,4.04410e-03,3.35382e-03
1068,1068,5.324393,6.879191,0.97930,9.17293e-02,7.86138e-03,3.26393e-03,2.19243e-03,1.60243e-03,1.32786e-03,1.10124e-03
1069,1069,5.300418,6.895260,0.97930,3.63726e-01,3.16239e-02,1.30132e-02,8.72651e-03,6.37548e-03,5.28261e-03,4.38091e-03
1070,1070,4.916318,5.074094,0.97900,1.22635e-01,1.04516e-02,4.33036e-03,2.90860e-03,2.12587e-03,1.76160e-03,1.46095e-03
1071,1071,4.920763,5.072632,0.97900,5.18352e-02,3.57354e-02,1.36454e-02,5.87989e-03,2.58136e-03,1.52690e-03,9.21897e-04
1072,1072,5.246892,7.061120,0.97820,6.54421e-02,5.59313e-03,2.32237e-03,1.55997e-03,1.14017e-03,9.44803e-04,7.83557e-04
1073,1073,5.647420,6.651273,0.98010,5.86616e-02,3.91241e-02,3.98048e-02,3.04402e-02,2.09715e-02,1.55487e-02,1.08736e-02
1074,1074,6.907988,6.772372,0.97820,7.03897e-02,5.82594e-03,2.41868e-03,1.62466e-03,1.18745e-03,9.83984e-04,8.16051e-04
1075,1075,6.907015,6.784949,0.97820,5.82374e-02,4.96586e-03,2.05906e-03,1.38306e-03,1.01087e-03,8.37655e-04,6.94696e-04
1076,1076,5.770371,6.807478,0.98450,5.63770e-02,4.97763e-03,2.03026e-03,1.35463e-03,9.87374e-04,8.17512e-04,6.77692e-04
1077,1077,5.771151,6.802518,0.98450,1.58457e-01,1.44507e-02,5.69151e-03,3.78463e-03,2.75946e-03,2.28559e-03,1.89521e-03
1078,1078,4.828521,4.977760,0.99280,6.31323e-02,5.18991e-03,2.15245e-03,1.44582e-03,1.05674e-03,8.75666e-04,7.26220e-04
1079,1079,4.821821,4.965859,0.99280,1.19564e-01,1.01783e-02,4.22559e-03,2.83838e-03,2.07456e-03,1.71908e-03,1.42569e-03
1080,1080,5.974782,7.174547,0.98880,1.57242e-01,1.26018e-02,5.21312e-03,3.50151e-03,2.55922e-03,2.12070e-03,1.75877e-03
1081,1081,4.939469,4.907552,0.99510,1.11468e-01,9.85198e-03,4.02421e-03,2.68432e-03,1.95707e-03,1.62071e-03,1.34373e-03
1082,1082,5.611757,6.886072,0.99830,6.40746e-02,5.23501e-03,2.16797e-03,1.45620e-03,1.06433e-03,8.81955e-04,7.31435e-04
1083,1083,6.873208,5.488952,0.99910,5.09600e-02,3.78013e-03,1.56944e-03,1.05422e-03,7.70521e-04,6.38493e-04,5.29523e-04
1084,1084,6.879132,5.479946,0.99910,1.26638e-01,1.19321e-02,4.53711e-03,3.00930e-03,2.19422e-03,1.81759e-03,1.50722e-03
1085,1085,6.419315,5.538640,0.99590,2.96716e-01,2.61541e-02,1.03448e-02,6.91811e-03,5.05261e-03,4.18639e-03,3.47179e-03
1086,1086,6.434339,5.545888,0.99590,1.18664e-01,1.02326e-02,4.24078e-03,2.84845e-03,2.08191e-03,1.72517e-03,1.43074e-03
1087,1087,6.711521,5.151093,1.00700,6.52870e-02,4.14211e-03,1.56867e-03,1.05035e-03,7.67431e-04,6.35909e-04,5.27376e-04
1088,1088,6.716014,5.158273,1.00700,1.35180e-01,1.22559e-02,4.91612e-03,3.25878e-03,2.37112e-03,1.96269e-03,1.62695e-03
1089,1089,4.855066,5.586886,1.00600,6.05750e-02,5.02023e-03,2.07347e-03,1.39274e-03,1.01795e-03,8.43522e-04,6.99561e-04
1090,1090,5.134305,6.555132,1.00600,1.05954e-01,9.09013e-03,3.77441e-03,2.53533e-03,1.85306e-03,1.53554e-03,1.27347e-03
1091,1091,7.137211,5.949657,1.00600,2.38692e-01,2.05353e-02,8.52543e-03,5.72664e-03,4.18557e-03,3.46837e-03,2.87644e-03
1092,1092,7.140959,5.951501,1.00600,7.16825e-02,6.11387e-03,2.52126e-03,1.69320e-03,1.23752e-03,1.02547e-03,8.50460e-04
1093,1093,6.938892,4.803879,1.00400,8.03167e-02,7.29786e-03,2.96359e-03,1.95686e-03,1.41586e-03,1.16853e-03,9.66528e-04
1094,1094,6.929492,4.816673,1.00400,5.64329e-02,4.83784e-03,2.00884e-03,1.34937e-03,9.86245e-04,8.17252e-04,6.77775e-04
1095,1095,6.531539,4.902240,1.00200,5.79921e-02,5.08014e-03,2.05216e-03,1.37625e-03,1.00570e-03,8.33363e-04,6.91133e-04
1096,1096,6.526341,4.904025,1.00200,6.22183e-01,5.03773e-02,2.08921e-02,1.40335e-02,1.02570e-02,8.49946e-03,7.04889e-03
1097,1097,5.697835,6.505089,1.00700,7.12716e-02,6.02116e-03,2.49333e-03,1.67471e-03,1.22403e-03,1.01429e-03,8.41188e-04
