,redshift,ra_deg,dec_deg,x_mpc,y_mpc,z_mpc,vx_kms,vy_kms,vz_kms,Mfof,Mvir,Mgas_vir,Rvir,TSZ_Rvir,KSZ_Rvir,SZ_148_Rvir,SZ_219_Rvir,SZ_277_Rvir,SZ_30_Rvir,SZ_90_Rvir,SZ_350_Rvir,Mvir_R200,Mgas_vir_R200,R200,TSZ_R200,KSZ_R200,SZ_148_R200,SZ_219_R200,SZ_277_R200,SZ_30_R200,SZ_90_R200,SZ_350_R200,Mvir_R500,Mgas_vir_R500,R500,TSZ_R500,KSZ_R500,SZ_148_R500,SZ_219_R500,SZ_277_R500,SZ_30_R500,SZ_90_R500,SZ_350_R500,Mstar,rho_gas_central,T_central,P_central,phi_central
610,0.9304,6.4059415,5.7126565,3119.3057,350.21375,314.00458,221.77103,256.1187,401.3462,35754433000000.0,32294327000000.0,3119542200000.0,0.52693725,1.7414563e-06,-1.1613228e-06,-2.850436e-06,-1.1262665e-06,4.6570966e-07,-4.5548477e-06,-3.929018e-06,2.5908698e-06,30852614000000.0,2833815000000.0,0.46963274,1.6549567e-06,-1.075147e-06,-2.6801408e-06,-1.0420385e-06,4.7039478e-07,-4.299859e-06,-3.7050606e-06,2.489634e-06,23644061000000.0,1936948200000.0,0.31380507,1.3355959e-06,-7.9139727e-07,-2.0860027e-06,-7.653177e-07,4.5381913e-07,-3.3930678e-06,-2.912876e-06,2.0822924e-06,981747560000.0,185100000000000.0,1.3714455,43190000000000.0,-1.16226
611,0.9315,6.36008,7.0129395,3114.437,347.143,385.49133,-252.63562,50.417652,152.12726,50652114000000.0,41713507000000.0,4454819600000.0,0.5624894,3.056465e-06,1.3249334e-06,-1.6555044e-06,1.3611525e-06,4.1592675e-06,-4.6280297e-06,-3.5373391e-06,7.919013e-06,39695110000000.0,4053801000000.0,0.5090845,2.9127943e-06,1.237336e-06,-1.6026686e-06,1.2715096e-06,3.9373385e-06,-4.4354533e-06,-3.3959243e-06,7.519771e-06,29987590000000.0,2620276300000.0,0.33915603,2.2592453e-06,8.7855506e-07,-1.3230022e-06,9.0380126e-07,2.9687108e-06,-3.5201358e-06,-2.713454e-06,5.745204e-06,1185080700000.0,209600000000000.0,1.6693462,59530000000000.0,-1.4256
612,0.9286,6.5005274,7.0482016,3105.3098,353.83432,386.42056,-98.55443,256.6603,-42.26419,29314790000000.0,26911938000000.0,2199891500000.0,0.48896036,1.0800429e-06,2.2530963e-07,-8.282199e-07,2.429873e-07,1.2360906e-06,-1.8805034e-06,-1.4950468e-06,2.5650852e-06,24797430000000.0,1922803700000.0,0.43244377,1.0052665e-06,2.0474188e-07,-7.7574646e-07,2.2109482e-07,1.1452161e-06,-1.7551687e-06,-1.3963689e-06,2.3820267e-06,14609338000000.0,1010683800000.0,0.26671597,6.894815e-07,1.2756755e-07,-5.446173e-07,1.38478e-07,7.71626e-07,-1.2163548e-06,-9.701724e-07,1.6193991e-06,919850060000.0,140300000000000.0,1.1679841,27880000000000.0,-0.962874
613,0.9301,6.796708,6.790367,3108.7234,370.51166,372.78253,-373.70993,-50.02305,261.42242,37292257000000.0,26143026000000.0,2686448000000.0,0.48173687,1.4355546e-06,1.2885193e-06,-1.16982584e-07,1.3061425e-06,2.6288237e-06,-1.5118625e-06,-1.00123e-06,4.4044755e-06,23259603000000.0,2263366000000.0,0.42306358,1.2877165e-06,1.1275406e-06,-1.3305441e-07,1.1431968e-06,2.3293114e-06,-1.3842651e-06,-9.2617694e-07,3.9218226e-06,15474365000000.0,1175192700000.0,0.272722,8.47039e-07,6.8629015e-07,-1.4255087e-07,6.962514e-07,1.4756827e-06,-9.655377e-07,-6.64119e-07,2.5225995e-06,872131400000.0,91620000000000.0,1.1316447,17640000000000.0,-0.905751
614,0.9334,5.3959627,4.8758526,3136.573,296.27045,268.75854,-48.62428,-71.388306,-10.054463,83715355000000.0,32390441000000.0,3520469700000.0,0.5192962,3.7556597e-06,4.4730672e-07,-3.2092955e-06,5.0421886e-07,3.944325e-06,-6.868261e-06,-5.5260994e-06,8.554073e-06,29603133000000.0,3008579500000.0,0.46303034,3.3934562e-06,3.9757722e-07,-2.9060775e-06,4.486854e-07,3.5563355e-06,-6.212159e-06,-4.9993373e-06,7.720993e-06,20664524000000.0,1554493300000.0,0.29904982,2.1043013e-06,2.2946014e-07,-1.818246e-06,2.6018913e-07,2.185169e-06,-3.8683474e-06,-3.1159618e-06,4.766117e-06,1012201300000.0,121000000000000.0,1.5004944,30890000000000.0,-1.327
615,0.9327,5.5642843,6.773152,3123.1262,304.2598,372.68213,129.91687,175.70825,71.461426,59590720000000.0,55650042000000.0,5885684400000.0,0.6225309,4.7051285e-06,-1.1405073e-06,-5.696657e-06,-1.0686101e-06,3.2052537e-06,-1.0291538e-05,-8.600559e-06,8.936073e-06,52382168000000.0,5399015600000.0,0.55373955,4.520665e-06,-1.0689339e-06,-5.445774e-06,-1.0005828e-06,3.104159e-06,-9.860486e-06,-8.235574e-06,8.609121e-06,42578530000000.0,3973418600000.0,0.38186646,3.8558924e-06,-8.3790843e-07,-4.568963e-06,-7.819034e-07,2.7142942e-06,-8.3343975e-06,-6.947711e-06,7.4060126e-06,1444118700000.0,307200000000000.0,2.0816588,108800000000000.0,-1.81071
616,0.9372,6.3175445,6.286119,3133.163,346.87555,347.24484,-249.00417,-215.06212,-139.82697,29218675000000.0,26719710000000.0,2129538700000.0,0.48489717,1.0692812e-06,8.646808e-07,-1.814578e-07,8.789812e-07,1.8641267e-06,-1.2209197e-06,-8.4041926e-07,3.1854524e-06,25758570000000.0,1917153800000.0,0.43713114,1.0167169e-06,8.062271e-07,-1.884004e-07,8.197437e-07,1.7562762e-06,-1.1767555e-06,-8.1493675e-07,3.0125034e-06,16147163000000.0,1081540540000.0,0.27587304,7.4049984e-07,5.317951e-07,-1.9228004e-07,5.4131397e-07,1.2226731e-06,-9.12094e-07,-6.484771e-07,2.1370379e-06,892972700000.0,104700000000000.0,1.1087209,19750000000000.0,-0.90540797
617,0.9368,6.5139604,5.481655,3135.7354,358.04587,302.879,-94.27162,-194.34143,227.00273,177522680000000.0,79294106000000.0,9008156000000.0,0.6960155,9.867523e-06,1.1716367e-06,-8.402024e-06,1.2739004e-06,1.0225475e-05,-1.8011628e-05,-1.4473272e-05,2.2277936e-05,70355494000000.0,7557114000000.0,0.61025923,8.839236e-06,1.0262224e-06,-7.547947e-06,1.1159198e-06,9.1305155e-06,-1.6156066e-05,-1.2985834e-05,1.9923804e-05,45365840000000.0,3853342700000.0,0.38788056,5.813108e-06,6.2193357e-07,-5.01222e-06,6.7607317e-07,5.936354e-06,-1.0673138e-05,-8.586703e-06,1.30264225e-05,2033100800000.0,128400000000000.0,2.4325306,53140000000000.0,-2.1827736
618,0.9357,6.4865456,5.505574,3132.914,356.20526,303.9185,383.44318,313.53494,208.04637,33928266000000.0,29026448000000.0,2687350900000.0,0.4984789,1.582201e-06,-1.6369652e-06,-3.1692916e-06,-1.6011572e-06,-1.5509077e-07,-4.7205044e-06,-4.1508797e-06,1.7713952e-06,26623596000000.0,2309719000000.0,0.44193557,1.4546322e-06,-1.4725226e-06,-2.8811248e-06,-1.4397697e-06,-1.1067333e-07,-4.3072405e-06,-3.7834989e-06,1.6601953e-06,18742243000000.0,1285943000000.0,0.2896803,1.0316691e-06,-9.67025e-07,-1.9655834e-06,-9.4424297e-07,-2.6075417e-09,-2.9769617e-06,-2.6053883e-06,1.2525809e-06,951777300000.0,93640000000000.0,1.2622706,20110000000000.0,-0.971091
619,0.9364,5.88397,6.005097,3136.0432,323.1918,331.64072,76.84164,179.68991,366.80145,54592790000000.0,44500815000000.0,4333963600000.0,0.58862466,2.7156289e-06,-7.5145044e-07,-3.3887482e-06,-7.042048e-07,1.7777245e-06,-6.041105e-06,-5.0672156e-06,5.0982726e-06,42866873000000.0,3915178800000.0,0.52036536,2.572676e-06,-6.9291906e-07,-3.1910363e-06,-6.485092e-07,1.7019948e-06,-5.7037378e-06,-4.7810136e-06,4.8471543e-06,33159354000000.0,2617608000000.0,0.34978384,2.0606221e-06,-5.087705e-07,-2.508686e-06,-4.7419113e-07,1.4062886e-06,-4.5211864e-06,-3.7818259e-06,3.923777e-06,1325234300000.0,108200000000000.0,1.414541,26040000000000.0,-1.223
620,0.9375,6.5435905,5.6022773,3136.446,359.7703,309.6745,-376.4389,-404.7178,7.592355,28257536000000.0,26527482000000.0,2415182700000.0,0.4884866,1.2258264e-06,1.3264471e-06,1.251978e-07,1.3397843e-06,2.469291e-06,-1.0652101e-06,-6.293909e-07,3.987345e-06,25374113000000.0,2193073400000.0,0.43570688,1.168127e-06,1.231593e-06,8.703386e-08,1.2441749e-06,2.3202106e-06,-1.0473153e-06,-6.3197814e-07,3.7665625e-06,20087839000000.0,1583641100000.0,0.30515423,9.79015e-07,9.4914196e-07,-9.700518e-09,9.59316e-07,1.8602693e-06,-9.60338e-07,-6.1214496e-07,3.0717583e-06,841982300000.0,269900000000000.0,1.3251332,60850000000000.0,-1.13157
621,0.9383,6.328519,6.1796346,3136.8171,347.8883,341.72168,-314.11118,-35.896805,365.57855,57956784000000.0,51997710000000.0,5593579000000.0,0.6097945,4.0574473e-06,1.9644533e-06,-1.9929855e-06,2.0067973e-06,5.717524e-06,-5.937776e-06,-4.4896137e-06,1.0709785e-05,50075430000000.0,5115119000000.0,0.54575574,3.8853736e-06,1.838934e-06,-1.9501354e-06,1.8789581e-06,5.4311326e-06,-5.7275834e-06,-4.3406817e-06,1.021075e-05,38157282000000.0,3517359300000.0,0.36796868,3.1906322e-06,1.3873614e-06,-1.7223985e-06,1.4184668e-06,4.3315245e-06,-4.824263e-06,-3.6848242e-06,8.253409e-06,1385738900000.0,246100000000000.0,1.859536,77860000000000.0,-1.60974
622,0.9364,4.9361444,6.8595376,3135.168,270.77112,378.5547,265.12183,184.44348,139.26656,57956784000000.0,54208334000000.0,5928522400000.0,0.6125324,4.4105786e-06,-2.1871977e-06,-6.4537116e-06,-2.107791e-06,1.9011975e-06,-1.0768492e-05,-9.180959e-06,7.264762e-06,52862734000000.0,5515582000000.0,0.55618733,4.2741412e-06,-2.0820798e-06,-6.2161716e-06,-2.0055893e-06,1.8783899e-06,-1.039745e-05,-8.858887e-06,7.075288e-06,43155215000000.0,3928427600000.0,0.38164988,3.5917276e-06,-1.6159738e-06,-5.0882095e-06,-1.5535832e-06,1.7062052e-06,-8.601791e-06,-7.3083015e-06,6.0702955e-06,1397490800000.0,248500000000000.0,1.8978695,80240000000000.0,-1.64439
623,0.9368,5.2435327,4.8841825,3146.0085,288.71948,269.96292,108.44789,184.1827,-13.823101,38157282000000.0,36427232000000.0,3164054200000.0,0.5363884,1.8928538e-06,-5.12114e-07,-2.3501443e-06,-4.793612e-07,1.2504227e-06,-4.1981593e-06,-3.5196526e-06,3.5647931e-06,34601064000000.0,2944540000000.0,0.48411208,1.8281437e-06,-4.8290184e-07,-2.2579047e-06,-4.5146922e-07,1.2187433e-06,-4.0427344e-06,-3.3873614e-06,3.4536658e-06,28065307000000.0,2176174000000.0,0.33145866,1.5666106e-06,-3.7790247e-07,-1.8982968e-06,-3.5167872e-07,1.0780487e-06,-3.4277625e-06,-2.8659251e-06,2.9920825e-06,1056389660000.0,320400000000000.0,1.5842435,86360000000000.0,-1.39887
624,0.9398,5.3543725,4.857549,3152.7603,295.49066,269.10822,59.54427,-93.257965,146.30154,31429300000000.0,26911938000000.0,2217535000000.0,0.48665738,1.190596e-06,-1.9974819e-07,-1.3583821e-06,-1.7844866e-07,9.1382026e-07,-2.5199995e-06,-2.0941486e-06,2.3739988e-06,25374113000000.0,1991293100000.0,0.43691292,1.1289349e-06,-1.8534024e-07,-1.2838665e-06,-1.6525021e-07,8.7021755e-07,-2.3853197e-06,-1.9814906e-06,2.2545987e-06,17877216000000.0,1218200200000.0,0.28578743,8.546612e-07,-1.2763189e-07,-9.589075e-07,-1.1280515e-07,6.7026315e-07,-1.7927509e-06,-1.4869123e-06,1.7176842e-06,870870300000.0,141100000000000.0,1.2325933,29590000000000.0,-1.0199555
625,0.9364,6.268343,6.282631,3131.9026,344.01382,346.87814,-73.048996,313.55573,100.26679,34120493000000.0,32678783000000.0,2851897000000.0,0.5273993,1.4553648e-06,1.01828206e-07,-1.3163003e-06,1.2581265e-07,1.4618766e-06,-2.7351123e-06,-2.215058e-06,3.2499538e-06,31717641000000.0,2585478300000.0,0.4725709,1.3777494e-06,9.4158544e-08,-1.2481995e-06,1.1672446e-07,1.3812233e-06,-2.5913334e-06,-2.0989733e-06,3.073702e-06,22202350000000.0,1599085000000.0,0.30645496,1.0418185e-06,6.48982e-08,-9.496994e-07,8.15034e-08,1.0366633e-06,-1.965308e-06,-1.5928616e-06,2.3156902e-06,1005526100000.0,98400000000000.0,1.1558133,19350000000000.0,-0.956241
626,0.9368,6.576305,5.339783,3136.1084,361.54587,295.0659,-16.892801,-581.5037,753.17084,113991280000000.0,92365620000000.0,10817550000000.0,0.73222303,1.1642365e-05,1.799234e-07,-1.1106174e-05,3.0368025e-07,1.084767e-05,-2.2466424e-05,-1.8278975e-05,2.5044692e-05,85829860000000.0,9657437000000.0,0.6521876,1.097181e-05,1.6568805e-07,-1.0467859e-05,2.7994895e-07,1.0211294e-05,-2.117344e-05,-1.7226523e-05,2.3586363e-05,61513004000000.0,6014859000000.0,0.42956927,8.356658e-06,1.1573072e-07,-7.975597e-06,1.9540371e-07,7.7431005e-06,-1.6128459e-05,-1.3120235e-05,1.7917102e-05,2176134000000.0,204800000000000.0,2.6578455,92610000000000.0,-2.27997
627,0.9398,6.2444024,6.247357,3140.9768,343.68237,345.8985,-472.42825,-45.793526,-27.930847,29218675000000.0,27776965000000.0,2385682400000.0,0.49934152,1.1013052e-06,1.4911748e-06,4.1061193e-07,1.5029777e-06,2.5196714e-06,-6.58001e-07,-2.6708219e-07,3.88602e-06,26527482000000.0,2141007600000.0,0.44213557,1.040683e-06,1.3735491e-06,3.5258233e-07,1.3846011e-06,2.3450882e-06,-6.5718933e-07,-2.8776273e-07,3.6360304e-06,19318926000000.0,1370785000000.0,0.29167923,8.0855705e-07,9.762642e-07,1.8336243e-07,9.845484e-07,1.7300836e-06,-6.011301e-07,-3.140235e-07,2.732508e-06,885807450000.0,100500000000000.0,1.0497845,17950000000000.0,-0.872784
628,0.939,4.9247255,6.880051,3142.141,270.7425,380.53568,-105.94074,69.35101,-166.55795,45942523000000.0,39118424000000.0,3905027000000.0,0.551912,2.419984e-06,6.1089446e-07,-1.7471077e-06,6.4505383e-07,2.8623197e-06,-4.1032936e-06,-3.2390678e-06,5.835904e-06,37292257000000.0,3514474400000.0,0.4948274,2.2811848e-06,5.630451e-07,-1.659452e-06,5.9497404e-07,2.6844727e-06,-3.880489e-06,-3.0657461e-06,5.4870534e-06,28353650000000.0,2197395100000.0,0.33136848,1.7326153e-06,3.939562e-07,-1.2932985e-06,4.173885e-07,2.0026202e-06,-2.9802047e-06,-2.3611294e-06,4.1298845e-06,1154384800000.0,106300000000000.0,1.3850846,25050000000000.0,-1.13652
629,0.9443,5.4651117,5.9363117,3158.6245,302.1999,329.93515,336.3232,-187.94173,274.77997,36235003000000.0,27584738000000.0,2901200600000.0,0.49407196,1.5480605e-06,-1.3646346e-06,-2.8660945e-06,-1.3309859e-06,8.6099234e-08,-4.382102e-06,-3.8257617e-06,1.9750578e-06,25566342000000.0,2513756000000.0,0.43654045,1.4315806e-06,-1.233878e-06,-2.6222035e-06,-1.2029146e-06,1.0719996e-07,-4.02412e-06,-3.5095993e-06,1.8537634e-06,17684990000000.0,1372247400000.0,0.28267604,9.678671e-07,-7.649298e-07,-1.7031045e-06,-7.4443034e-07,1.4034478e-07,-2.6508587e-06,-2.302881e-06,1.3204243e-06,891814540000.0,110000000000000.0,1.1675099,21850000000000.0,-0.954261
630,0.9443,6.337456,6.8829703,3147.6997,349.5923,382.3005,-262.16544,31.087051,185.79881,28641992000000.0,15089908000000.0,959277800000.0,0.40544766,4.5466018e-07,3.9646045e-07,-4.8598654e-08,4.0343593e-07,8.2337954e-07,-4.908579e-07,-3.2912214e-07,1.3855972e-06,13552084000000.0,815557900000.0,0.36057672,4.0650565e-07,3.4667613e-07,-5.1211636e-08,3.5288122e-07,7.282743e-07,-4.4662585e-07,-3.0201127e-07,1.2308889e-06,9034723000000.0,405122880000.0,0.2267996,2.5209778e-07,1.9648013e-07,-5.01852e-08,2.0024486e-07,4.3285644e-07,-2.953951e-07,-2.0568761e-07,7.4440777e-07,582621400000.0,43580000000000.0,0.79735,5912000000000.0,-0.637263
631,0.9421,5.7036185,6.763668,3146.9614,314.30923,375.08563,-20.66164,202.54942,169.82094,31429300000000.0,12975399000000.0,713800800000.0,0.38149896,3.34811e-07,-2.464008e-08,-3.5122235e-07,-1.8311768e-08,2.9019785e-07,-6.777943e-07,-5.5826507e-07,7.021194e-07,11918144000000.0,588783940000.0,0.33693966,2.9265837e-07,-2.1006919e-08,-3.0644622e-07,-1.5501262e-08,2.5410884e-07,-5.919005e-07,-4.874125e-07,6.1412516e-07,7785239500000.0,288071000000.0,0.21881941,1.8294513e-07,-1.2141771e-08,-1.9052017e-07,-8.7536955e-09,1.5966368e-07,-3.6895753e-07,-3.036248e-07,3.8462397e-07,525503660000.0,38910000000000.0,0.80906075,5356000000000.0,-0.653
632,0.9432,6.3219857,5.0812325,3155.5764,349.60455,282.3026,-67.465836,-258.5052,253.5606,85349290000000.0,52478280000000.0,6041777000000.0,0.60448885,5.6217546e-06,7.052614e-07,-4.763126e-06,7.8100163e-07,5.914782e-06,-1.0240286e-05,-8.228631e-06,1.2805574e-05,43251330000000.0,4811505300000.0,0.51820683,4.98409e-06,6.095789e-07,-4.237691e-06,6.7585927e-07,5.2254145e-06,-9.093541e-06,-7.3097954e-06,1.1333132e-05,24509086000000.0,2101210500000.0,0.31513557,2.9586754e-06,3.3713852e-07,-2.538798e-06,3.7492342e-07,3.0722251e-06,-5.421266e-06,-4.3619093e-06,6.6952844e-06,1581695400000.0,69350000000000.0,1.5857296,18710000000000.0,-1.32363
633,0.9405,6.1351676,6.1873713,3143.5464,337.8998,342.76053,-393.64282,341.21185,161.265,36427232000000.0,29218675000000.0,3024166800000.0,0.49771693,1.7161083e-06,1.3649621e-06,-3.141744e-07,1.385018e-06,2.9636965e-06,-1.9820873e-06,-1.37109e-06,5.0843696e-06,27296394000000.0,2701170300000.0,0.44644257,1.6118088e-06,1.2523966e-06,-3.244795e-07,1.2710449e-06,2.7533354e-06,-1.8909919e-06,-1.3170785e-06,4.7447693e-06,19895612000000.0,1675348500000.0,0.29489842,1.2145649e-06,8.610425e-07,-3.2654785e-07,8.7449416e-07,1.9900685e-06,-1.506895e-06,-1.0742621e-06,3.4895904e-06,920972700000.0,178500000000000.0,1.3523475,41070000000000.0,-1.12365
634,0.9451,4.8018646,6.388228,3160.8127,265.52444,355.13083,-1.6536411,301.54205,143.82074,221542920000000.0,196649370000000.0,23225436000000.0,0.93953174,3.688694e-05,-1.1327851e-06,-3.6614874e-05,-9.3933994e-07,3.193697e-05,-7.257916e-05,-5.9244616e-05,7.6450815e-05,185404040000000.0,21102682000000.0,0.83959186,3.5156052e-05,-1.0559229e-06,-3.4863235e-05,-8.819406e-07,3.0429572e-05,-6.913939e-05,-5.6427256e-05,7.2837356e-05,120238700000000.0,12999444000000.0,0.5354199,2.6635858e-05,-7.2790885e-07,-2.6306367e-05,-6.337276e-07,2.300944e-05,-5.2273517e-05,-4.2630243e-05,5.5076776e-05,3889725000000.0,200300000000000.0,3.9614544,135000000000000.0,-3.4630198
635,0.9466,5.293374,6.0625234,3164.813,293.22168,337.56696,163.83247,115.76608,-197.82639,46807550000000.0,44693040000000.0,4238348000000.0,0.586467,2.7567155e-06,-8.415154e-07,-3.5166495e-06,-7.9364173e-07,1.7230794e-06,-6.209101e-06,-5.220157e-06,5.090519e-06,43251330000000.0,3804233000000.0,0.5163367,2.6131386e-06,-7.7690595e-07,-3.3123542e-06,-7.318979e-07,1.6529357e-06,-5.864557e-06,-4.9270056e-06,4.84438e-06,30372046000000.0,2497543400000.0,0.339422,2.1048386e-06,-5.735979e-07,-2.614826e-06,-5.38423e-07,1.3801781e-06,-4.67053e-06,-3.9150164e-06,3.9490656e-06,1261237600000.0,145700000000000.0,1.5329424,38000000000000.0,-1.29591
636,0.9492,6.9478984,7.0673833,3154.4026,384.40057,393.97128,-297.6609,-69.65745,232.08012,77275710000000.0,49018172000000.0,5934742500000.0,0.58889836,5.52348e-06,2.4771755e-06,-2.9086839e-06,2.5346058e-06,7.584258e-06,-8.277922e-06,-6.30672e-06,1.4378253e-05,27488623000000.0,3380540900000.0,0.44481504,4.1110975e-06,1.7899124e-06,-2.2178604e-06,1.8317503e-06,5.588169e-06,-6.2141103e-06,-4.746673e-06,1.06433445e-05,11822031000000.0,961356400000.0,0.2479697,1.7653718e-06,7.413144e-07,-9.792512e-07,7.588377e-07,2.3709226e-06,-2.695283e-06,-2.0650043e-06,4.5409356e-06,1505348200000.0,57420000000000.0,1.555902,15200000000000.0,-1.19462
637,0.9496,6.8903327,7.0510516,3156.3337,381.418,393.24426,-504.0398,372.2452,279.56668,36138890000000.0,33351580000000.0,2962763500000.0,0.51843303,1.5399567e-06,1.6602706e-06,1.5009131e-07,1.6774203e-06,3.0979163e-06,-1.3460735e-06,-7.984461e-07,5.0065732e-06,31909870000000.0,2656718300000.0,0.4671738,1.4534324e-06,1.5350928e-06,1.0992675e-07,1.5511497e-06,2.8915124e-06,-1.3021348e-06,-7.8524886e-07,4.692663e-06,18069445000000.0,1356821200000.0,0.2843954,1.0092592e-06,9.722658e-07,-1.6827926e-08,9.82972e-07,1.9126317e-06,-9.972424e-07,-6.3821653e-07,3.162455e-06,1092597840000.0,75250000000000.0,1.1114764,14230000000000.0,-0.9010979
638,0.9462,5.3478856,5.978251,3164.2534,296.20642,332.81076,116.794655,-53.195763,256.66367,119662010000000.0,105244900000000.0,12447543000000.0,0.7617624,1.4130587e-05,-2.170088e-06,-1.5812468e-05,-2.0045088e-06,1.0732439e-05,-2.9608023e-05,-2.4515752e-05,2.7872542e-05,96017950000000.0,11219989000000.0,0.67353964,1.3466649e-05,-2.017596e-06,-1.501606e-05,-1.8628907e-06,1.0268979e-05,-2.8163284e-05,-2.3309305e-05,2.659868e-05,74488400000000.0,7729711000000.0,0.45927244,1.1158109e-05,-1.5441834e-06,-1.2305898e-05,-1.4249986e-06,8.607927e-06,-2.3198945e-05,-1.9174227e-05,2.2123564e-05,2361695700000.0,202700000000000.0,2.7555532,95030000000000.0,-2.38095
639,0.9481,5.013735,6.4174895,3167.4453,277.88068,357.63336,-267.7803,62.9808,-34.77261,29410904000000.0,26527482000000.0,2120951500000.0,0.48027527,1.062946e-06,7.679267e-07,-2.7131887e-07,7.8222484e-07,1.7606721e-06,-1.3046952e-06,-9.2631916e-07,3.0730162e-06,24316860000000.0,1888490700000.0,0.42706138,9.978199e-07,7.024508e-07,-2.7301178e-07,7.157642e-07,1.6340185e-06,-1.2430672e-06,-8.87841e-07,2.8657682e-06,15954935000000.0,1131498000000.0,0.2738326,7.374968e-07,4.685088e-07,-2.5211628e-07,4.7800035e-07,1.1559097e-06,-9.690731e-07,-7.064158e-07,2.0657058e-06,886283240000.0,129800000000000.0,1.1678269,25790000000000.0,-0.963963
640,0.9496,5.81509,6.5639944,3166.6663,322.50085,366.26407,-195.62262,-7.38564,171.78973,48729830000000.0,35081635000000.0,3492356800000.0,0.52749604,2.2248214e-06,8.4777207e-07,-1.3221703e-06,8.778154e-07,2.9182022e-06,-3.48711e-06,-2.6932996e-06,5.655699e-06,32582668000000.0,3060616100000.0,0.47036287,2.0631403e-06,7.6737734e-07,-1.2446031e-06,7.9496164e-07,2.6864614e-06,-3.2522019e-06,-2.515993e-06,5.224554e-06,22779034000000.0,1800525800000.0,0.3082787,1.4872179e-06,5.05993e-07,-9.4357864e-07,5.2508676e-07,1.8868353e-06,-2.3907285e-06,-1.8597838e-06,3.7150908e-06,1069989800000.0,138300000000000.0,1.448794,34090000000000.0,-1.2058201
641,0.9466,4.9404817,6.199507,3165.8445,273.662,345.1757,-63.91514,215.58258,398.05573,35081635000000.0,31813756000000.0,2853754400000.0,0.5263982,1.5300741e-06,7.143939e-09,-1.4833711e-06,3.261481e-08,1.4366622e-06,-2.9758116e-06,-2.4286278e-06,3.3155954e-06,29603133000000.0,2478747400000.0,0.4592077,1.4176426e-06,6.4411565e-09,-1.3743571e-06,2.9857926e-08,1.3303194e-06,-2.7571077e-06,-2.2500813e-06,3.070864e-06,20568410000000.0,1442596300000.0,0.29805416,1.0288587e-06,4.2761403e-09,-9.97351e-07,2.0796788e-08,9.635402e-07,-2.0008322e-06,-1.6327219e-06,2.225917e-06,990998500000.0,121700000000000.0,1.2725998,26350000000000.0,-1.04
642,0.9511,5.7194147,6.6661615,3169.8088,317.47382,372.32266,-77.984795,-58.854244,2.8907762,29026448000000.0,28161421000000.0,2157735800000.0,0.48925567,9.79315e-07,2.3469693e-07,-7.2050767e-07,2.5061735e-07,1.1510232e-06,-1.6743498e-06,-1.3249695e-06,2.3560576e-06,26335255000000.0,1955388900000.0,0.43696404,9.2613647e-07,2.1656255e-07,-6.866913e-07,2.3153264e-07,1.0828571e-06,-1.5887366e-06,-1.258301e-06,2.222315e-06,18357787000000.0,1246719800000.0,0.2880651,7.0937546e-07,1.5191164e-07,-5.3969234e-07,1.6312016e-07,8.1462986e-07,-1.2306107e-06,-9.77431e-07,1.6869756e-06,908205800000.0,97650000000000.0,1.031669,17140000000000.0,-0.8725211
643,0.9565,6.121974,5.1990438,3189.673,342.11505,291.89395,57.46722,-532.1539,50.81812,31813756000000.0,26719710000000.0,2442131100000.0,0.4799826,1.2804121e-06,-1.6472583e-08,-1.2642244e-06,5.225896e-09,1.180958e-06,-2.513565e-06,-2.0555829e-06,2.7539131e-06,24509086000000.0,2163643300000.0,0.42797044,1.1982735e-06,-1.5045591e-08,-1.1826048e-06,5.126392e-09,1.1051222e-06,-2.351775e-06,-1.9231381e-06,2.576925e-06,17684990000000.0,1318747900000.0,0.28229624,8.914152e-07,-1.0212239e-08,-8.78335e-07,4.385539e-09,8.217494e-07,-1.7480323e-06,-1.4290546e-06,1.9159086e-06,865718600000.0,162200000000000.0,1.2603192,34780000000000.0,-1.04049
644,0.9519,5.5730886,6.8097987,3171.5986,309.47403,380.53912,-46.360203,171.45917,-152.42381,42001850000000.0,36138890000000.0,3454255000000.0,0.5314587,1.9905817e-06,2.148998e-07,-1.7236439e-06,2.4577997e-07,2.0702355e-06,-3.663401e-06,-2.952005e-06,4.5141783e-06,32967125000000.0,3048343600000.0,0.47104543,1.8596064e-06,1.9580952e-07,-1.6149552e-06,2.244222e-07,1.928316e-06,-3.4270715e-06,-2.7624103e-06,4.211061e-06,20376183000000.0,1711635800000.0,0.29638964,1.3131335e-06,1.2535958e-07,-1.15259e-06,1.448417e-07,1.3464393e-06,-2.4321619e-06,-1.9625957e-06,2.9571659e-06,1128617500000.0,119100000000000.0,1.323576,26820000000000.0,-1.1044524
