# ells, tt, ee, bb, te
4.101500000000000000e+03 2.804723781472110211e+00 7.540452904834334114e-02 7.564089267093433711e-03 -1.054192394074350420e-01
4.301500000000000000e+03 1.886629306697762853e+00 5.135931579204458530e-02 6.659173282157921162e-03 -7.360052397572226790e-02
4.501500000000000000e+03 1.425387295835244483e+00 3.521649488697792263e-02 5.890927127019581280e-03 -4.513388909772348551e-02
4.701500000000000000e+03 1.139515276268324717e+00 2.466044317407420361e-02 5.592094528975385774e-03 -3.815073421820380090e-02
4.901500000000000000e+03 8.367724254568648101e-01 1.741193376519707681e-02 4.897373899794130701e-03 -2.193910240026530900e-02
5.101500000000000000e+03 7.025628554666363268e-01 1.357017177894245287e-02 4.385108063234615002e-03 -1.871571168504382321e-02
5.301500000000000000e+03 5.982161013603006783e-01 1.040445720440206882e-02 4.149451690098196650e-03 -1.404254316807439923e-02
5.501500000000000000e+03 5.255918394536599481e-01 8.179589567117411322e-03 3.810147394027743866e-03 -9.435048854966498338e-03
5.701500000000000000e+03 4.669587975012634562e-01 6.773831017145403276e-03 3.563073744973241884e-03 -8.146965566047111029e-03
5.901500000000000000e+03 4.010990088846461687e-01 5.724798792869407842e-03 3.241057709982263831e-03 -6.958783291653755469e-03
6.101500000000000000e+03 3.854491770607837986e-01 5.210994935474508663e-03 3.056965164856789274e-03 -6.482727790623284483e-03
6.301500000000000000e+03 3.493199914227986813e-01 4.764731611499879727e-03 2.869026486284275649e-03 -6.404469730109445431e-03
6.501500000000000000e+03 3.113684989885003307e-01 4.192764107685662336e-03 2.714545747487011156e-03 -5.891285484706019690e-03
6.701500000000000000e+03 2.991269119139957633e-01 3.710129018902424709e-03 2.534621328185066719e-03 -3.949660540558889987e-03
6.901500000000000000e+03 2.753839635274961117e-01 3.407506439415373262e-03 2.416569591879702290e-03 -4.209338364308192956e-03
7.101500000000000000e+03 2.593717327534830197e-01 3.136433279191236205e-03 2.272739570077057791e-03 -4.049128153954785481e-03
7.301500000000000000e+03 2.432883561254524096e-01 2.985037095139166357e-03 2.098933630313813171e-03 -3.176950086395479746e-03
7.501500000000000000e+03 2.345214665839167600e-01 2.831309398700813853e-03 2.126006087838018706e-03 -3.178406993842335625e-03
7.701500000000000000e+03 2.255320899382214361e-01 2.636724183115128108e-03 1.954442154119027247e-03 -3.490857130531141439e-03
7.901500000000000000e+03 2.045557818720507293e-01 2.439051980542122564e-03 1.892338702409662255e-03 -2.979886421177857080e-03
8.101500000000000000e+03 1.936562168544204987e-01 2.336873311432899596e-03 1.744102440812167996e-03 -3.383905440822431929e-03
8.301500000000000000e+03 1.847420443765190046e-01 2.153175454745900885e-03 1.668286120418412382e-03 -2.676299494471407435e-03
8.501500000000000000e+03 1.811694470974548332e-01 1.994840612965593975e-03 1.570540955966749598e-03 -2.203268752579748500e-03
8.701500000000000000e+03 1.695734141178429355e-01 1.965067820602535605e-03 1.537221816758570789e-03 -2.391683123095707589e-03
8.901500000000000000e+03 1.645163787866394389e-01 1.840559934956298004e-03 1.493283076080779894e-03 -2.157911646491845938e-03
9.101500000000000000e+03 1.537190504312993811e-01 1.725855778280817061e-03 1.430864292966857595e-03 -2.144056577154746391e-03
9.301500000000000000e+03 1.500769752665667145e-01 1.617851524905805031e-03 1.352535895786628447e-03 -2.087677437940066178e-03
9.501500000000000000e+03 1.453482307417768016e-01 1.568936035252783490e-03 1.305217944510530777e-03 -1.722665800295949696e-03
9.701500000000000000e+03 1.372701429710817544e-01 1.469951302102067911e-03 1.249050533691085279e-03 -1.773412379248580709e-03
9.901500000000000000e+03 1.335284905980658465e-01 1.470600795779931826e-03 1.215679706309719370e-03 -1.730303705640012010e-03
1.010150000000000000e+04 1.218423573621573441e-01 1.373493626799539942e-03 1.192038385947096412e-03 -1.572297762437569954e-03
1.030150000000000000e+04 1.225626722721982476e-01 1.331736243481852549e-03 1.134437572369787709e-03 -1.434221166423742472e-03
1.050150000000000000e+04 1.164577516688529990e-01 1.271937873157893105e-03 1.083578203495004673e-03 -1.319695971778713341e-03
1.070150000000000000e+04 1.131047171121796063e-01 1.220245149980580266e-03 1.081355616685618576e-03 -1.495292228019341318e-03
1.090150000000000000e+04 1.133626280462883551e-01 1.212022722379090455e-03 1.029129604812437267e-03 -1.345821347107710496e-03
1.110150000000000000e+04 1.056213079310910630e-01 1.093792306978120339e-03 9.988762865300953274e-04 -1.431207307646476098e-03
1.130150000000000000e+04 1.063542137481426897e-01 1.059524473712828568e-03 9.641112022323569718e-04 -1.257662461130544442e-03
1.150150000000000000e+04 1.023489241682036671e-01 1.087108589513746887e-03 9.230459137432000779e-04 -1.428333711684958741e-03
1.170150000000000000e+04 9.864977629689339333e-02 1.005295113556202869e-03 8.886507379444498478e-04 -1.296695826866672840e-03
1.190150000000000000e+04 9.352719632261938254e-02 9.686030926813392295e-04 8.850163896301526572e-04 -1.158564472665917855e-03
1.210150000000000000e+04 8.891936659151762623e-02 9.784968008995833383e-04 8.320837848722579611e-04 -1.109717260606745033e-03
1.230150000000000000e+04 8.832429700985244825e-02 9.226529768027974358e-04 8.233515867786373420e-04 -1.286855166256471424e-03
1.250150000000000000e+04 8.236947095028666899e-02 8.634345878329028516e-04 8.044434311676504747e-04 -9.051263983172486713e-04
1.270150000000000000e+04 8.328825265074707440e-02 8.369555425197928826e-04 7.663961065296937296e-04 -9.333730826528369769e-04
1.290150000000000000e+04 7.921374251588667037e-02 8.440861711658408009e-04 7.685040487608501072e-04 -8.960581532005550305e-04
1.310150000000000000e+04 7.782776724446188732e-02 8.115512085393567724e-04 7.401675066971674221e-04 -1.020964768499321110e-03
1.330150000000000000e+04 7.667301446040469814e-02 7.895061032378468055e-04 7.235230338764740048e-04 -1.023104143839391727e-03
1.350150000000000000e+04 7.091003804691853318e-02 7.765125926611391675e-04 6.949360158424993522e-04 -8.706148082483084740e-04
1.370150000000000000e+04 7.044214420745215088e-02 7.448962402714686196e-04 6.764099429510725793e-04 -9.240499022565541124e-04
1.390150000000000000e+04 6.903219268945184894e-02 6.994821288630920404e-04 6.570446979848507639e-04 -8.963456226097404542e-04
1.410150000000000000e+04 6.576290763546160933e-02 7.016890680490333373e-04 6.550491547896756476e-04 -8.165274460475034548e-04
1.430150000000000000e+04 6.432889433899291465e-02 6.823712667619768503e-04 6.278192038248304411e-04 -6.615873360428001877e-04
1.450150000000000000e+04 6.412083284167531538e-02 6.558585080752251696e-04 5.990854383396229145e-04 -7.104926324515149468e-04
1.470150000000000000e+04 6.181719086978643141e-02 6.431997799451847232e-04 5.761908319771287621e-04 -6.714707098555179740e-04
1.490150000000000000e+04 5.951483869380798375e-02 6.182805750050725507e-04 5.887511989184023541e-04 -7.045403890118891350e-04
1.510150000000000000e+04 5.744797391459235958e-02 6.083427448234915089e-04 5.654106415476935731e-04 -7.209522909630223034e-04
1.530150000000000000e+04 5.695348522415795423e-02 5.843623480922798810e-04 5.346455143532751831e-04 -6.678835526487208150e-04
1.550150000000000000e+04 5.556098808134019018e-02 5.677716123641215508e-04 5.394499156584233292e-04 -6.784243599619932180e-04
1.570150000000000000e+04 5.386673085962818963e-02 5.653524786013155654e-04 5.124255091449691872e-04 -7.087162499367789239e-04
1.590150000000000000e+04 5.382791402419864757e-02 5.505596646053109418e-04 5.134684156221880303e-04 -7.116357560927370979e-04
1.610150000000000000e+04 5.112253167815337951e-02 5.228706134893726246e-04 4.935785558565255722e-04 -5.383656418524901703e-04
1.630150000000000000e+04 5.157598913763350446e-02 5.176311383527847998e-04 4.913041587462509780e-04 -6.641613209937678340e-04
1.650150000000000000e+04 4.926247431009124489e-02 4.986995719088050533e-04 4.768141798477852026e-04 -5.934051891101039611e-04
1.670150000000000000e+04 4.905075957950816301e-02 4.944078953451741792e-04 4.692124861910692765e-04 -5.824836124460311317e-04
1.690150000000000000e+04 4.761364631297346911e-02 4.945833589362868795e-04 4.578220043314690842e-04 -5.438099990822279966e-04
1.710150000000000000e+04 4.710500548306515572e-02 4.690699956758548794e-04 4.369214593572274944e-04 -5.194522020873610594e-04
1.730150000000000000e+04 4.448968194193891196e-02 4.693502104308537289e-04 4.389671197356559201e-04 -5.517907273369906853e-04
1.750150000000000000e+04 4.514312066338434237e-02 4.497625227121270896e-04 4.382508139139596132e-04 -5.264595499865412902e-04
1.770150000000000000e+04 4.253326145105913725e-02 4.416429355102724497e-04 4.179727114004604745e-04 -5.435417080846761040e-04
1.790150000000000000e+04 4.223172135936321264e-02 4.312281735381451428e-04 4.116959259618134179e-04 -5.486167862541549162e-04
1.810150000000000000e+04 4.130938442892746754e-02 4.190042521434658848e-04 4.033302124397088661e-04 -5.019305189199138074e-04
1.830150000000000000e+04 4.125353646210429964e-02 4.216434157565088930e-04 3.874463892069148017e-04 -4.657424492374486196e-04
1.850150000000000000e+04 4.117970028266432908e-02 4.080838557026696947e-04 3.811569166781553740e-04 -4.629618827431155985e-04
1.870150000000000000e+04 3.950314119152705666e-02 3.907023048402029266e-04 3.853142407569274059e-04 -4.100295830042008653e-04
1.890150000000000000e+04 3.764554052899086317e-02 3.922958060059736850e-04 3.637248170711564503e-04 -5.140186395752571052e-04
1.910150000000000000e+04 3.710479676523618930e-02 3.795249961400668165e-04 3.633251981053175323e-04 -4.448779397885467232e-04
1.930150000000000000e+04 3.696197452164062119e-02 3.677776749067704029e-04 3.584829315863440101e-04 -4.742860313194245713e-04
1.950150000000000000e+04 3.607885142309537330e-02 3.699432529078867092e-04 3.468643961293206481e-04 -4.697048168867465475e-04
1.970150000000000000e+04 3.426132220278493845e-02 3.604519143098016657e-04 3.383577378228314362e-04 -4.013332560320999548e-04
1.990150000000000000e+04 3.458245736752670746e-02 3.471820771839140155e-04 3.422922487887052490e-04 -3.816195371974090943e-04
2.010150000000000000e+04 3.397354318307557047e-02 3.460222054709589067e-04 3.271650678832036994e-04 -3.938152196341143858e-04
2.030150000000000000e+04 3.305615854847170770e-02 3.351144343772025731e-04 3.207372706107750829e-04 -4.182681840057388828e-04
2.050150000000000000e+04 3.272993748362911653e-02 3.308982402736516037e-04 3.121570194909941863e-04 -3.748396177478128849e-04
2.070150000000000000e+04 3.412852134886256578e-02 3.374912602464717097e-04 3.279711723785214313e-04 -4.158365717407622045e-04
