# ells, tt, ee, bb, te
1.230150000000000000e+04 4.628665244905294971e-09 4.491667705385820093e-11 4.827696445279858875e-11 -1.364116881958518792e-11
1.250150000000000000e+04 3.819602246902268387e-09 4.288198074833931157e-11 4.160648875985169165e-11 -2.048383508276985741e-11
1.270150000000000000e+04 3.582088460750924640e-09 4.224292084509400349e-11 4.115765691757206066e-11 2.494310689333014561e-11
1.290150000000000000e+04 3.316573234992073016e-09 3.942738900945908648e-11 3.630836100227634204e-11 -3.360671756981232085e-11
1.310150000000000000e+04 3.369423752060541326e-09 4.197181157784938635e-11 3.657559001108479380e-11 -2.876963682525554789e-11
1.330150000000000000e+04 3.322950855279131033e-09 3.506531075378429050e-11 3.068527052772773356e-11 -8.313386196208190631e-11
1.350150000000000000e+04 2.844378444974104754e-09 3.602966488811930279e-11 2.679708733026949769e-11 -3.171663656650379780e-12
1.370150000000000000e+04 2.822235608323190802e-09 2.658849232137479055e-11 2.644031398720700068e-11 1.243937547594906380e-11
1.390150000000000000e+04 2.901808599448479291e-09 2.922366756568045192e-11 2.653024066466981494e-11 -2.828719521843727720e-11
1.410150000000000000e+04 2.334412454758770438e-09 2.743218857240168034e-11 2.549015123406633884e-11 -4.130426657152972580e-11
1.430150000000000000e+04 2.226497313053788616e-09 3.082366836365351056e-11 2.386834460119144531e-11 -1.909718710163706685e-11
1.450150000000000000e+04 2.508079213988541958e-09 2.482307034150855295e-11 2.215817931503213032e-11 -3.212911240498202601e-11
1.470150000000000000e+04 2.003036059442761061e-09 2.955952406305568964e-11 1.980176638693762006e-11 -2.844419326449815580e-11
1.490150000000000000e+04 2.158169497470868031e-09 1.931605097455039829e-11 2.365931188298501675e-11 -1.045234920244644394e-11
1.510150000000000000e+04 1.797362643467172060e-09 1.994912872817368835e-11 1.690138811582046036e-11 -2.034192122305396484e-11
1.530150000000000000e+04 2.100991574246606262e-09 2.034871570793072145e-11 2.217451366175425496e-11 -3.014543237520797582e-11
1.550150000000000000e+04 1.897241939214584475e-09 1.679323413209198756e-11 1.957571935117948619e-11 -1.148119787812015715e-11
1.570150000000000000e+04 2.075341293938138394e-09 1.652484088735434170e-11 1.519189963613671236e-11 -1.662935954375888540e-11
1.590150000000000000e+04 1.712485054385272190e-09 1.693310902155207914e-11 1.637407674676731373e-11 -1.118346069828137364e-11
1.610150000000000000e+04 1.392363642395826095e-09 1.584647279628019628e-11 1.528322147732479800e-11 -8.905980791819857079e-12
1.630150000000000000e+04 1.664988623521816905e-09 1.705754586649252474e-11 1.392614089860936478e-11 -1.601978319067492563e-11
1.650150000000000000e+04 1.340740057155066472e-09 1.493547375298249837e-11 1.399958063394337618e-11 -1.709308565220795037e-11
1.670150000000000000e+04 1.271831864182176740e-09 1.700812854879138746e-11 1.427526045802391746e-11 6.481205592447166794e-12
1.690150000000000000e+04 1.319192806381098239e-09 1.339122559574055134e-11 1.326671625087866866e-11 -2.111460389082349128e-11
1.710150000000000000e+04 1.123251308578306139e-09 1.282992988355819638e-11 1.304782872239677761e-11 3.978618009451758995e-12
1.730150000000000000e+04 1.214050673232112546e-09 1.223719684184939865e-11 1.072185052195666429e-11 -1.605404159342448831e-11
1.750150000000000000e+04 1.031370065556855203e-09 1.297013125630477194e-11 1.405758617898913454e-11 -4.148741916384929926e-12
1.770150000000000000e+04 1.114607029872606270e-09 1.264940761192997376e-11 1.097556977236312241e-11 -1.304127611791618207e-12
1.790150000000000000e+04 1.001605052471315705e-09 1.121080126090182665e-11 1.185243505796569912e-11 -1.282832864226704929e-11
1.810150000000000000e+04 1.170221762373519184e-09 1.192486784615465688e-11 9.940713677399000743e-12 -5.771168606658843447e-12
1.830150000000000000e+04 9.018598082994018679e-10 1.004025427191195443e-11 1.198855647725492661e-11 -6.086257781420011152e-12
1.850150000000000000e+04 1.087744802208648842e-09 1.147487869019973427e-11 9.176943924632214937e-12 -1.018704769067521333e-11
1.870150000000000000e+04 8.896080241853251000e-10 9.985070467134961005e-12 9.040454155836399688e-12 -1.043353170111130225e-11
1.890150000000000000e+04 9.292683674409058595e-10 9.102190247909206243e-12 9.476112550780366508e-12 -7.183909822963477022e-12
1.910150000000000000e+04 8.794115335982477184e-10 8.816076635510954361e-12 9.825657620443090885e-12 -4.974386284887827491e-12
1.930150000000000000e+04 6.425743102561866801e-10 8.928064697249951734e-12 8.024619752884418830e-12 -8.050076641711011752e-12
1.950150000000000000e+04 8.085916232360184194e-10 8.542206138375374790e-12 7.340473211101733932e-12 -5.843441311018449184e-12
1.970150000000000000e+04 6.304035816181683906e-10 7.454681396903394748e-12 7.794023740043403962e-12 -1.253964772967225425e-13
1.990150000000000000e+04 7.390068917899705755e-10 7.953830629103033341e-12 7.787734969947863568e-12 -7.071257896990068578e-12
2.010150000000000000e+04 6.912960344577738015e-10 7.331739750968945027e-12 6.676773106278000962e-12 -3.289535331839571838e-12
2.030150000000000000e+04 6.116965877912602354e-10 7.680703154758167429e-12 6.717240353806478749e-12 -6.336083801782857322e-12
2.050150000000000000e+04 6.005385728365194859e-10 5.737790808752605248e-12 7.237793914030303356e-12 -4.581965349945297689e-12
2.070150000000000000e+04 9.352954420118904205e-10 8.803428676571262515e-12 7.596852160465956334e-12 -8.280937116856019138e-12
