# ells, tt, ee, bb, te
6.101500000000000000e+03 3.805989153644849798e-01 5.223280332030776421e-03 3.166079001837845876e-03 -6.381778847384112809e-03
6.301500000000000000e+03 3.543486233048243617e-01 4.688320706151344157e-03 3.019482560416346991e-03 -5.822208387813825048e-03
6.501500000000000000e+03 3.336101056127341313e-01 4.275660316055591992e-03 2.892903035690810171e-03 -5.264144619606654293e-03
6.701500000000000000e+03 3.138885974750568741e-01 3.943797770400918161e-03 2.769665779036868582e-03 -4.809468880738031887e-03
6.901500000000000000e+03 2.971869132907828392e-01 3.653768780653645406e-03 2.643322001038911611e-03 -4.474639370235248582e-03
7.101500000000000000e+03 2.798718666745270145e-01 3.400131822768058792e-03 2.513716491089331567e-03 -4.143961179674368091e-03
7.301500000000000000e+03 2.662763904172158469e-01 3.172825009204662851e-03 2.387184997627026222e-03 -3.836236803990032349e-03
7.501500000000000000e+03 2.529252448072089043e-01 2.963528599658183348e-03 2.269647501511874201e-03 -3.582795315570200777e-03
7.701500000000000000e+03 2.424281516618586041e-01 2.781484684720795554e-03 2.166766477652461078e-03 -3.340005762407923309e-03
7.901500000000000000e+03 2.326247944578000715e-01 2.621022589989332324e-03 2.077579631032061645e-03 -3.152579020840422675e-03
8.101500000000000000e+03 2.216395859186929274e-01 2.485831037498308690e-03 1.999788835389060618e-03 -3.004145705225739083e-03
8.301500000000000000e+03 2.146904672964248528e-01 2.374076369509803969e-03 1.935393557593107633e-03 -2.842025946764221902e-03
8.501500000000000000e+03 2.054400595042749633e-01 2.279530475418641185e-03 1.883167438578880288e-03 -2.758009386668184952e-03
8.701500000000000000e+03 1.991505817074081253e-01 2.200673974780490046e-03 1.840364799878232809e-03 -2.695256335938995412e-03
8.901500000000000000e+03 1.928154135263195623e-01 2.132341271301038763e-03 1.800077676344399727e-03 -2.575647933557695911e-03
9.101500000000000000e+03 1.862178278303242007e-01 2.067684948753907223e-03 1.757563754668770798e-03 -2.512574937851318364e-03
9.301500000000000000e+03 1.803338103777452350e-01 1.996632037465110796e-03 1.707354515780113834e-03 -2.463048727648073540e-03
9.501500000000000000e+03 1.730990979988046297e-01 1.926920478732494120e-03 1.646822619600755511e-03 -2.337671452029599015e-03
9.701500000000000000e+03 1.673057206807603003e-01 1.853000427364184235e-03 1.582014668642709202e-03 -2.233942948434901408e-03
9.901500000000000000e+03 1.596755326389174279e-01 1.771748766827766939e-03 1.519344444911883540e-03 -2.171049433014559521e-03
1.010150000000000000e+04 1.554633951174222151e-01 1.701111008784322171e-03 1.464111289037934140e-03 -2.065883748413443327e-03
1.030150000000000000e+04 1.504572372871340880e-01 1.632610814240883969e-03 1.417857172953592435e-03 -1.948667896475877103e-03
1.050150000000000000e+04 1.466669950349043239e-01 1.575253682829373756e-03 1.382425926087733686e-03 -1.899963166412333522e-03
1.070150000000000000e+04 1.431708797877612460e-01 1.518421817081957483e-03 1.352697819997582783e-03 -1.842252638790801240e-03
1.090150000000000000e+04 1.397595353104828797e-01 1.477267261676290001e-03 1.323444413296119126e-03 -1.760934372774530235e-03
1.110150000000000000e+04 1.368521571466569942e-01 1.432005529241759658e-03 1.292677332448224220e-03 -1.692349085666543414e-03
1.130150000000000000e+04 1.333621769995237683e-01 1.389006118473840251e-03 1.259169741985797543e-03 -1.678458449354000050e-03
1.150150000000000000e+04 1.287418416536901533e-01 1.350616692400899432e-03 1.222611044733021507e-03 -1.617531441378579913e-03
1.170150000000000000e+04 1.260446248437503414e-01 1.313013323040049382e-03 1.188530281716257669e-03 -1.542045502006062505e-03
1.190150000000000000e+04 1.220844470460394765e-01 1.276162095591638727e-03 1.162408796571136934e-03 -1.533159375978868132e-03
1.210150000000000000e+04 1.198877216984079175e-01 1.245465689584932846e-03 1.142649957303007837e-03 -1.507265043201288721e-03
1.230150000000000000e+04 1.183257905500908341e-01 1.214792765920028267e-03 1.122008323125353590e-03 -1.432082179335487752e-03
1.250150000000000000e+04 1.149318060490379378e-01 1.187077466327136335e-03 1.096094603254244883e-03 -1.418578583751828326e-03
1.270150000000000000e+04 1.112593865098669976e-01 1.151542114296063690e-03 1.064717678113554855e-03 -1.390561904596834516e-03
1.290150000000000000e+04 1.079851770639371211e-01 1.121641931632625473e-03 1.031385609480582870e-03 -1.335099224341307214e-03
1.310150000000000000e+04 1.040685498800611036e-01 1.087735007026636265e-03 1.000018996645211759e-03 -1.300318660037506815e-03
1.330150000000000000e+04 1.028253994836006158e-01 1.054274646810889364e-03 9.728570726657599513e-04 -1.268535314202523480e-03
1.350150000000000000e+04 9.926856466327531325e-02 1.025475056410102802e-03 9.466055694764721577e-04 -1.228830267488572507e-03
1.370150000000000000e+04 9.637278379981620291e-02 9.983246017694698445e-04 9.203523931161970793e-04 -1.201913664043526096e-03
1.390150000000000000e+04 9.338278786778500540e-02 9.717259303697961753e-04 8.958806856953686979e-04 -1.170870416803225468e-03
1.410150000000000000e+04 9.056276967078108475e-02 9.507503236613996456e-04 8.758541310124199003e-04 -1.153079161461235654e-03
1.430150000000000000e+04 8.895473687250220196e-02 9.296083813814205385e-04 8.603617209400300303e-04 -1.128518892782285179e-03
1.450150000000000000e+04 8.663350923458273956e-02 9.115010439228125438e-04 8.466874743637970964e-04 -1.103660489629245366e-03
1.470150000000000000e+04 8.488895519021874558e-02 8.916773667023508926e-04 8.317894366075457863e-04 -1.087342083905049181e-03
1.490150000000000000e+04 8.272525878709020841e-02 8.694525942496234092e-04 8.130142173611977583e-04 -1.055998603569800959e-03
1.510150000000000000e+04 8.088362921021058360e-02 8.468666262562789780e-04 7.904528250937904645e-04 -1.017304211066434420e-03
1.530150000000000000e+04 7.866005239283660466e-02 8.193367453546807977e-04 7.649382049826506996e-04 -9.926330969984916309e-04
1.550150000000000000e+04 7.629272292256640553e-02 7.941263611309588291e-04 7.393103173550352302e-04 -9.558138360307570115e-04
1.570150000000000000e+04 7.465764330144558647e-02 7.701067201937399336e-04 7.175234037807324498e-04 -9.145287882355100217e-04
1.590150000000000000e+04 7.288836551704744315e-02 7.481113374969638411e-04 7.024337500005903073e-04 -8.979685960186582208e-04
1.610150000000000000e+04 7.211004696174837247e-02 7.322926690763056998e-04 6.938558750206284950e-04 -8.756927504152377251e-04
1.630150000000000000e+04 7.148227910211174541e-02 7.173639074930260881e-04 6.876961861986312851e-04 -8.462561426109059233e-04
1.650150000000000000e+04 7.057808365436403497e-02 7.055534118858297361e-04 6.794986718950930078e-04 -8.421652253162238743e-04
1.670150000000000000e+04 6.902109175053310064e-02 6.911750971093360164e-04 6.664333334183063316e-04 -8.226528455551572472e-04
1.690150000000000000e+04 6.763266932346868876e-02 6.792699102148580526e-04 6.501839572954769709e-04 -7.999515360222835512e-04
1.710150000000000000e+04 6.538599525269295221e-02 6.645851439249121162e-04 6.341111464426738790e-04 -7.942037777085243690e-04
1.730150000000000000e+04 6.461714800647570811e-02 6.522060671396189609e-04 6.217902106221979541e-04 -7.817511384702718327e-04
1.750150000000000000e+04 6.342385085050752935e-02 6.421790184945567895e-04 6.136079615356273328e-04 -7.589556626088470905e-04
1.770150000000000000e+04 6.267359011015115333e-02 6.332332183935657915e-04 6.079377954752072065e-04 -7.598621946027973471e-04
1.790150000000000000e+04 6.175073704259102791e-02 6.234310529997803742e-04 6.013895901701646080e-04 -7.542806240033249994e-04
1.810150000000000000e+04 6.048671995074706570e-02 6.166026465383183828e-04 5.924119165224620270e-04 -7.342742389904531163e-04
1.830150000000000000e+04 5.943769937930781094e-02 6.059642860605862031e-04 5.818943593588835885e-04 -7.248012777431863752e-04
1.850150000000000000e+04 5.805918182318169085e-02 5.950075433529424364e-04 5.708876877798921322e-04 -7.239943554127150401e-04
1.870150000000000000e+04 5.714027588783805039e-02 5.851374874805857426e-04 5.600353902291039816e-04 -7.005543281026419943e-04
1.890150000000000000e+04 5.641088203253778049e-02 5.734943122319105958e-04 5.500422084505204520e-04 -6.820015505750013935e-04
1.910150000000000000e+04 5.525542117754950189e-02 5.630384374677499309e-04 5.415430856862390443e-04 -6.801551851957462124e-04
1.930150000000000000e+04 5.460031378099566152e-02 5.528786240246942509e-04 5.338236456543161458e-04 -6.632175165236541600e-04
1.950150000000000000e+04 5.404818707915681752e-02 5.431499278943986188e-04 5.263390160844741558e-04 -6.430136835343596520e-04
1.970150000000000000e+04 5.320761491009378535e-02 5.340434652568146244e-04 5.189218492910051316e-04 -6.361425219766406441e-04
1.990150000000000000e+04 5.272098870627845574e-02 5.240529889230217085e-04 5.109514126447609658e-04 -6.261040699506325745e-04
2.010150000000000000e+04 5.170479067261152251e-02 5.152760497823982060e-04 5.017144063179468459e-04 -6.081226176150880897e-04
2.030150000000000000e+04 5.132558034931897911e-02 5.111977431592292691e-04 4.977661193161067631e-04 -6.056247707674088012e-04
2.050150000000000000e+04 4.879356134379600474e-02 4.826436590721822940e-04 4.707177415835186595e-04 -5.722070525015272467e-04
2.070150000000000000e+04 6.123259484837524635e-02 6.082473761885963523e-04 5.942420337109102909e-04 -7.216115953087917775e-04
