,RADeg,decDeg,z,fluxmJy_1.4GHz,fluxmJy_30GHz,fluxmJy_90GHz,fluxmJy_148GHz,fluxmJy_219GHz,fluxmJy_277GHz,fluxmJy_350GHz
37596,3.489927,9.475152,1.146,0.129015,0.0110887,0.00460307,0.00309194,0.00225988,0.00187265,0.00155305
37599,2.647208,8.003113999999997,1.142,0.06995,0.00600282,0.00249235,0.00167415,0.00122362,0.00101396,0.000840909
37600,2.638919,7.994309000000002,1.142,2.65692,0.224942,0.0903063,0.0606135,0.0442997,0.0367089,0.0304439
37601,2.649373,7.995710999999998,1.142,0.0782432,0.00646781,0.00268569,0.00180402,0.00131855,0.00109261,0.000906141
37602,2.642175,7.997515999999998,1.142,0.0659575,0.00566587,0.00235239,0.00158014,0.00115491,0.000957018,0.000793688
37603,3.328125,8.156574999999995,1.146,0.278013,0.02396,0.00993324,0.00667194,0.00487646,0.00404088,0.00335124
37604,3.324965,8.163095,1.146,0.122766,0.0109113,0.00444026,0.0029569,0.00215358,0.00178273,0.0014777
37605,3.3284760000000007,8.154869000000005,1.146,0.0754182,0.00641986,0.00266542,0.0017904,0.00130859,0.00108437,0.000899301
37606,4.291981000000001,6.878317000000004,1.145,0.0670368,0.00576234,0.00239064,0.00160582,0.00117368,0.000972572,0.000806587
37607,4.288768,6.873443000000006,1.145,0.0966981,0.00941925,0.00345604,0.00228397,0.00166455,0.00137877,0.00114333
37608,8.297045,8.029578999999998,1.142,0.0518233,0.00531668,0.00184358,0.00121111,0.000881914,0.000730433,0.000605687
37609,8.285117,8.025720999999997,1.142,0.101219,0.00833806,0.00337225,0.00226417,0.00165482,0.00137127,0.00113724
37610,8.289000000000001,8.027843000000004,1.142,0.103525,0.00883223,0.00366449,0.00246146,0.00179906,0.00149079,0.00123636
37611,2.437455,1.911026999999998,1.147,0.0508651,0.00408944,0.00169614,0.00113931,0.000832718,0.000690032,0.000572267
37612,2.357281,3.2896679999999967,1.143,0.788571,0.0638711,0.0265213,0.0178147,0.0130207,0.0107896,0.00894818
37616,1.618222,4.049950999999999,1.147,0.0643895,0.00502002,0.00207599,0.00139445,0.0010192,0.000844558,0.00070042
37617,9.003833,8.961616999999997,1.144,42.6108,3.6481,1.51457,1.01735,0.743578,0.616166,0.511008
37618,9.652579,9.522898000000001,1.142,0.0932403,0.00774912,0.00321703,0.00216093,0.00157941,0.00130878,0.00108541
37619,6.094935,9.047647000000005,1.147,0.089789,0.00766438,0.00318244,0.00213769,0.00156242,0.0012947,0.00107374
37620,7.4900899999999995,3.5477549999999987,1.144,0.0840845,0.0072312,0.0030027,0.00201696,0.00147418,0.00122158,0.0010131
37621,7.485169000000001,3.5463690000000017,1.144,0.0630015,0.00676735,0.00232024,0.00149481,0.00108177,0.000894824,0.000741651
37622,7.492365,3.556454999999998,1.144,0.227256,0.0194791,0.00808148,0.00542843,0.00396761,0.00328776,0.00272665
37623,2.93512,9.202661,1.143,0.683332,0.0584252,0.0240172,0.0161294,0.0117887,0.00976874,0.00810154
37624,2.934644,9.191976000000002,1.143,0.330886,0.0212947,0.00882665,0.00592898,0.00433345,0.00359092,0.00297807
37625,2.927223,9.193734999999998,1.143,1.05644,0.0864741,0.0358897,0.0241076,0.0176201,0.0146009,0.012109
37626,1.9504320000000002,1.2357839999999953,1.142,0.0704488,0.00595297,0.00247184,0.00166037,0.00121355,0.00100561,0.000833989
37627,6.037355,8.717735999999997,1.146,0.396519,0.0323481,0.0134315,0.00902214,0.00659423,0.00546431,0.00453174
37628,10.937803,3.3321800000000033,1.141,0.0756728,0.00645123,0.0026607,0.00178696,0.00130606,0.00108227,0.000897561
37629,5.35689,0.9149730000000017,1.145,0.0993877,0.00815519,0.00338626,0.0022746,0.00166249,0.00137762,0.00114251
37630,5.356294,0.9155650000000016,1.145,0.0689897,0.00610742,0.00243349,0.00162346,0.00118439,0.000981043,0.00081347
37631,5.359536,0.9117620000000022,1.145,1.14355,0.0986798,0.0407065,0.0273358,0.019979,0.0165556,0.0137301
37632,4.26127,3.2300849999999954,1.144,0.280187,0.0241832,0.00970065,0.00650305,0.0047518,0.00393746,0.00326545
37633,7.508458,3.633704999999997,1.145,0.0985006,0.00836799,0.00347475,0.00233404,0.00170593,0.00141362,0.00117237
37634,7.516657,3.634704999999994,1.145,0.0630333,0.00575425,0.00203461,0.00133534,0.000970497,0.000803278,0.000665878
37635,7.51723,3.620540000000002,1.145,0.081626,0.00698572,0.00290063,0.00194839,0.00142407,0.00118006,0.00097866
37636,7.498279000000001,3.6348089999999984,1.145,0.061878,0.0055217,0.00218818,0.00146226,0.00106776,0.000884676,0.00073366
37637,7.47938,7.7465540000000015,1.145,0.594468,0.0507938,0.0209384,0.0140634,0.0102788,0.00851754,0.00706388
37638,7.477834999999999,7.746219,1.145,0.0881387,0.00750352,0.00311406,0.00209175,0.00152885,0.00126688,0.00105067
37639,6.724965,8.834503999999995,1.143,0.0666873,0.00573347,0.0023806,0.00159908,0.00116876,0.000968491,0.000803202
37642,10.075452000000002,7.936799000000004,1.143,0.0557038,0.00471071,0.00195405,0.00131256,0.00095934,0.000794957,0.000659285
37643,10.093515,7.922430999999998,1.143,0.0603213,0.00507237,0.00210557,0.00141434,0.00103373,0.000856603,0.00071041
37644,9.718152,0.6205939999999946,1.146,0.158679,0.0135974,0.00564555,0.0037922,0.00277169,0.00229677,0.00190479
37645,11.108037,3.166818999999998,1.143,0.0638636,0.00559917,0.0022769,0.00152656,0.00111545,0.000924283,0.000766532
37646,2.08762,9.562314999999996,1.146,0.260826,0.01921,0.0074464,0.00498558,0.00364233,0.00301805,0.00250293
37647,2.098884,9.575435000000004,1.146,0.0829604,0.00712884,0.00295859,0.00198732,0.00145252,0.00120363,0.000998209
37648,2.09122,9.569457999999997,1.146,0.453769,0.0389588,0.0161774,0.0108666,0.0079423,0.00658139,0.00545817
37649,8.26208,4.12325,1.146,0.389067,0.0381106,0.0113141,0.00719437,0.00518671,0.00428588,0.00355039
37650,8.258315,4.122819,1.146,0.0639461,0.00541942,0.00224203,0.00150594,0.00110068,0.000912077,0.000756416
37653,4.767498,8.935797,1.143,0.878251,0.0741652,0.03075,0.0206551,0.0150967,0.0125099,0.0103748
37654,6.256981,8.898272000000006,1.144,0.0513537,0.00443033,0.00183647,0.00123335,0.000901413,0.000746953,0.000619472
37655,6.249407000000001,8.896756999999994,1.144,0.215447,0.0183433,0.0076166,0.00511618,0.00373938,0.00309864,0.00256981
37658,8.962146,5.5094660000000015,1.148,0.0544892,0.00451323,0.0018644,0.0012522,0.000915212,0.00075839,0.000628959
37659,11.499147,1.7833650000000016,1.141,0.119756,0.0100904,0.00418995,0.00281445,0.00205706,0.00170459,0.00141367
37660,0.668093,8.633078999999997,1.144,0.0710986,0.00610435,0.00247956,0.00166329,0.00121546,0.00100716,0.000835269
37661,0.661497,8.633171999999995,1.144,0.061834,0.0101231,0.00818353,0.00633376,0.00455492,0.00351823,0.00260054
37662,0.659455,8.632665000000001,1.144,0.0594794,0.00518435,0.00212297,0.00142426,0.00104079,0.000862428,0.000715236
37665,2.8576,7.6834390000000035,1.147,0.171615,0.0144927,0.00598957,0.00402307,0.00294043,0.00243659,0.00202074
37666,2.857169,7.681569000000001,1.147,0.435136,0.0372938,0.0154858,0.010402,0.00760276,0.00630003,0.00522483
37667,8.303084,8.054214000000004,1.143,0.0776748,0.00673795,0.00274789,0.00184376,0.0013474,0.00111651,0.000925954
37668,7.072066,11.299793000000005,1.144,0.0781501,0.00673257,0.0027869,0.00187193,0.00136818,0.00113374,0.00094025
37669,8.537022,5.908366000000004,1.145,0.0609126,0.00501278,0.00205214,0.00137753,0.00100673,0.00083422,0.000691844
37670,10.666173,3.3022619999999985,1.143,0.481243,0.0363827,0.0150911,0.0101369,0.00740898,0.00613946,0.00509166
37671,2.244945,9.506361000000007,1.141,0.052249,0.00446816,0.00178742,0.00119887,0.00087612,0.000725987,0.000602084
37672,3.6211060000000006,10.313072000000005,1.143,0.0426296,0.0381115,0.0737422,0.081424,0.0774987,0.0707165,0.061371
37673,3.619931,10.304927,1.143,0.0539247,0.00463421,0.00192403,0.0012924,0.000944606,0.000782748,0.00064916
37674,3.473804,8.017078999999999,1.145,4.08424,0.338045,0.140305,0.0942449,0.068883,0.0570799,0.0473383
37675,1.462342,2.8372780000000017,1.147,0.0637964,0.00606432,0.00222858,0.0014574,0.00105629,0.000873472,0.000723698
37676,1.473169,2.847099999999997,1.147,0.0995496,0.0125675,0.0108741,0.0097585,0.00811694,0.00687876,0.0055714
37677,0.670292,3.808864000000004,1.146,0.0658714,0.00696473,0.00263529,0.00165518,0.00116963,0.000958421,0.000789921
37678,10.548208,9.132011000000004,1.141,0.129683,0.0109456,0.00454446,0.00305258,0.00223111,0.00184881,0.00153328
37679,5.515277,9.387941000000001,1.146,0.0534904,0.00460384,0.00191171,0.00128413,0.00093856,0.000777738,0.000645004
37680,5.755659,9.392099000000005,1.146,0.91291,0.0793589,0.0327243,0.0219337,0.0160194,0.0132721,0.011006
37681,9.140667000000002,4.140937,1.145,0.122269,0.0104843,0.00432494,0.00290386,0.00212227,0.0017586,0.00145846
37682,7.466507,1.1231680000000015,1.145,0.0713948,0.00608878,0.002527,0.00169742,0.00124064,0.00102805,0.000852599
37683,7.468615000000001,1.119236000000001,1.145,0.871898,0.0694969,0.0288201,0.0193588,0.0141492,0.0117248,0.00972374
37684,7.455186999999999,1.1147019999999992,1.145,0.566839,0.127599,0.0819934,0.0506056,0.0298132,0.020587,0.0139069
37685,6.013488,3.5247199999999967,1.143,0.0739195,0.00636624,0.00263837,0.00177209,0.0012952,0.00107327,0.000890098
37689,4.271941,6.806887000000002,1.145,77.2035,6.64411,2.75892,1.8532,1.3545,1.1224,0.930847
37690,0.92561,0.7530400000000019,1.146,0.100718,0.00866742,0.00359909,0.00241756,0.00176698,0.00146421,0.00121432
37691,4.570019,8.315360999999994,1.144,0.0515194,0.00441268,0.00183233,0.00123081,0.000899587,0.000745444,0.000618222
37692,5.863338,9.412211000000003,1.148,0.0591305,0.00500453,0.00204445,0.00137251,0.0010031,0.000831217,0.000689356
37693,8.562051,5.927582999999998,1.144,0.0854999,0.00711614,0.00295359,0.00198396,0.00145007,0.0012016,0.000996526
37694,8.55613,5.928272,1.144,0.0627886,0.00538159,0.00223224,0.00149941,0.00109591,0.000908123,0.000753137
37695,8.559489,5.926455000000003,1.144,0.141778,0.0121318,0.0050309,0.00337921,0.00246983,0.00204663,0.00169734
37696,8.561233,5.930426999999996,1.144,3.43236,0.293058,0.121651,0.0817147,0.0597248,0.049491,0.0410445
37699,7.563978,3.4618359999999964,1.145,0.0854672,0.00772885,0.00307005,0.0020379,0.00148352,0.00122803,0.00101794
37700,7.568847,3.463076000000001,1.145,2.25076,0.196834,0.0799425,0.0535604,0.039127,0.0324198,0.0268861
37701,7.557149,3.458064999999996,1.145,0.950593,0.0811764,0.0337075,0.0226418,0.0165487,0.0137131,0.0113728
37702,7.558632,3.4736460000000027,1.145,8.31283,0.710113,0.29487,0.198068,0.144767,0.119961,0.0994877
37703,6.27368,4.074998000000006,1.141,0.590835,0.0507764,0.0210845,0.0141628,0.0103515,0.00857775,0.00711381
37704,7.092402,4.988471000000005,1.144,0.117826,0.0101333,0.00420021,0.00282128,0.00206205,0.00170872,0.0014171
37707,1.196703,3.607661000000005,1.142,0.100109,0.00857827,0.00351884,0.00236294,0.00172702,0.0014311,0.00118686
37708,1.198489,3.6133959999999976,1.142,0.0598511,0.00525583,0.00212473,0.00141998,0.00103629,0.000858404,0.000711784
37709,5.294156,1.9752869999999942,1.147,0.191213,0.0172001,0.00691987,0.00460005,0.00335063,0.0027742,0.0022999
37710,4.387766,3.5508719999999956,1.147,0.0540188,0.00444762,0.00184296,0.00123794,0.0009048,0.000749763,0.000621804
37711,0.575307,9.111155000000005,1.144,0.078707,0.00676071,0.00280631,0.00188503,0.00137775,0.00114168,0.000946831
37713,2.666334,7.930461999999998,1.142,0.441375,0.0370694,0.0153169,0.0102864,0.00751809,0.00622985,0.00516662
37714,3.196018,7.854102999999998,1.145,0.0577671,0.00490285,0.00199183,0.00133648,0.000976684,0.000809317,0.000671191
37715,3.203658,7.846826999999993,1.145,0.105462,0.00911965,0.00376357,0.00252618,0.00184609,0.00152972,0.00126864
37717,6.553746,9.068979999999996,1.142,0.0564068,0.00490017,0.00200191,0.00134418,0.000982426,0.000814087,0.000675149
37718,6.458746,9.080460999999998,1.142,0.0545279,0.00462563,0.00191899,0.00128901,0.000942129,0.000780696,0.000647458
37719,8.685056,0.7968009999999982,1.145,0.157934,0.0135591,0.00562988,0.00378167,0.002764,0.00229039,0.0018995
37721,7.663589,4.1227940000000025,1.143,1.83711,0.151545,0.0629277,0.0422694,0.0308945,0.0256007,0.0212315
37722,7.221023000000001,5.757508000000004,1.142,9.85529,0.985821,0.38315,0.244642,0.174639,0.143682,0.118724
37723,7.212572,5.763448999999997,1.142,0.129873,0.0109312,0.00429471,0.00286915,0.00209464,0.00173535,0.00143907
37724,10.544152,9.050205999999998,1.145,0.0674659,0.00574224,0.00238425,0.00160154,0.00117055,0.000969979,0.000804436
37725,8.792172,6.506898000000001,1.143,0.174943,0.012259,0.00506801,0.00340416,0.00248808,0.00206175,0.00170988
37726,8.805018,6.5098040000000035,1.143,0.136585,0.0112491,0.00466584,0.0031341,0.00229069,0.00189818,0.00157423
37728,8.317912,2.7604460000000017,1.146,0.11676,0.0102331,0.00415434,0.00278061,0.00203052,0.00168228,0.00139507
37729,8.320954,2.767077,1.146,0.0669554,0.00571169,0.00237103,0.00159266,0.00116406,0.000964601,0.000799976
37730,8.32446,2.771396000000004,1.146,0.319278,0.0268071,0.0111304,0.00747647,0.0054645,0.00452816,0.00375536
37731,2.526904,10.727071000000002,1.144,0.0575805,0.00496073,0.00205426,0.00137982,0.0010085,0.000835692,0.000693068
37733,3.0192280000000005,7.888124999999996,1.142,0.0678801,0.00534529,0.00218572,0.00146752,0.00107255,0.000888764,0.000737081
37734,3.024394,7.883395999999999,1.142,1.12454,0.0876673,0.0363988,0.0244496,0.01787,0.014808,0.0122808
37735,7.294462,5.737318999999996,1.141,0.0569213,0.00471024,0.00193259,0.00129744,0.000948219,0.000785735,0.000651635
37736,7.294929999999999,5.735262999999996,1.141,0.0675529,0.00580967,0.00230475,0.00154719,0.0011308,0.00093704,0.000777119
37737,6.544113,6.498385999999995,1.143,0.0660896,0.00565311,0.00234741,0.00157679,0.00115247,0.000954992,0.000792007
37740,8.628774,6.503868000000005,1.144,3.40888,0.292391,0.121408,0.0815518,0.0596056,0.0493923,0.0409627
37741,8.655001,6.511056000000004,1.144,0.0844876,0.00726543,0.00301689,0.00202649,0.00148115,0.00122735,0.00101788
37742,8.642413,6.501755999999999,1.144,0.0546487,0.00458956,0.00188885,0.00126835,0.000926997,0.000768153,0.000637055
37743,9.989532,8.051688999999994,1.144,0.352793,0.0306322,0.0125851,0.00844088,0.00616725,0.00511016,0.00423793
37744,4.38269,3.5832170000000043,1.145,0.162675,0.0132977,0.00548803,0.00368631,0.0026943,0.00223263,0.0018516
37745,1.6741810000000001,11.456684000000005,1.144,0.404827,0.034773,0.0144392,0.00969903,0.00708896,0.00587427,0.00487173
37746,3.595019,7.870948000000002,1.143,0.420972,0.0360728,0.014978,0.010061,0.00735349,0.00609348,0.00505353
37747,8.215366,5.796283999999996,1.144,0.050588,0.00429832,0.00177627,0.00119302,0.000871961,0.00072255,0.000599235
37748,8.224647,5.787579999999995,1.144,0.642837,0.055155,0.022895,0.0153789,0.0112403,0.00931432,0.00772468
37749,2.376368,3.2162290000000033,1.148,0.110059,0.00987157,0.00382463,0.00255575,0.00186663,0.00154665,0.00128266
37750,2.364836,3.2139060000000033,1.148,0.183497,0.0167912,0.00662252,0.00439494,0.00320178,0.0026514,0.00219833
37752,6.092087,8.818994999999994,1.154,0.252562,0.0216683,0.00899763,0.00604383,0.0044174,0.00366048,0.00303576
37753,6.08786,8.813126999999998,1.154,0.433724,0.0396474,0.0155868,0.0103709,0.00756453,0.00626621,0.00519619
37754,8.365538,5.985243000000003,1.153,0.879434,0.0848822,0.0340816,0.0220288,0.0157107,0.0128887,0.0106184
37757,7.379889,7.073880000000004,1.155,0.410699,0.0332735,0.0132665,0.00889989,0.00650409,0.00538956,0.00446973
37758,7.389684000000001,7.0775760000000005,1.155,0.412144,0.0348101,0.0144491,0.00970566,0.0070938,0.00587828,0.00487506
37759,7.385410000000001,7.078369000000006,1.155,0.0978669,0.00841725,0.00348835,0.00234287,0.00171235,0.00141894,0.00117677
37760,6.242108,8.922652999999999,1.153,0.831412,0.0743021,0.0299122,0.0199259,0.0145254,0.0120289,0.0099732
37761,6.245505,8.928228999999998,1.153,0.697647,0.0604315,0.024924,0.0167232,0.0122195,0.0101251,0.00839688
37762,6.858439,10.585894000000001,1.151,0.203533,0.0177309,0.00726949,0.00487849,0.00356525,0.00295431,0.00245011
37763,5.533837000000001,0.957227000000006,1.152,0.0626898,0.00539152,0.00223664,0.00150235,0.00109806,0.000909906,0.000754615
37764,5.541146,0.9506739999999978,1.152,0.0639318,0.00565843,0.00231827,0.00154397,0.00112395,0.000930161,0.000770871
37765,5.52911,0.9520639999999979,1.152,0.491127,0.0416245,0.0172533,0.0115889,0.00847021,0.00701885,0.00582097
37766,5.537032,0.9554999999999966,1.152,0.0916775,0.0082435,0.00321213,0.00214664,0.00156783,0.00129906,0.00107733
37767,8.847675,4.573136999999996,1.155,0.110975,0.0117634,0.00401187,0.0025556,0.00183537,0.00151417,0.00125318
37768,8.847871,4.573991,1.155,0.0748748,0.0063163,0.00262191,0.00176118,0.00128723,0.00106667,0.000884621
37769,8.851261,4.583741000000003,1.155,0.825774,0.0703604,0.0280676,0.0187836,0.0137188,0.0113667,0.00942636
37770,9.074696,2.6037190000000017,1.155,0.215942,0.0185168,0.00768566,0.00516253,0.00377326,0.00312671,0.00259309
37775,6.980297000000001,8.391984999999998,1.151,0.0513678,0.00428726,0.00177766,0.00119408,0.000872742,0.000723198,0.000599772
37776,5.856751,9.660507000000004,1.15,4.47127,0.385947,0.154393,0.103252,0.0753885,0.0624578,0.051794
37777,5.717466,4.0437550000000035,1.15,0.0784216,0.00703939,0.00279131,0.00186432,0.00136116,0.00112774,0.000935229
37778,7.331098000000001,7.044999999999995,1.151,0.0771227,0.00663606,0.00275349,0.00184954,0.00135182,0.00112018,0.000929006
37779,7.327531,7.046261000000006,1.151,0.782244,0.0672887,0.0279388,0.0187669,0.0137166,0.0113663,0.00942642
37780,4.171387,7.462177000000001,1.153,0.0982325,0.0128278,0.00493464,0.00289819,0.00191135,0.00150989,0.00120978
37781,4.103551,4.895361000000003,1.15,0.0692815,0.00586443,0.00241993,0.00162516,0.00118779,0.000984263,0.000816282
37782,2.057493,6.844968999999999,1.153,0.0675204,0.00557426,0.00228879,0.00153723,0.00112354,0.000931024,0.00077213
37783,2.061525,6.849516000000001,1.153,0.0530021,0.00501093,0.00197071,0.00128818,0.000930315,0.000768069,0.000635736
37784,4.14477,7.506078000000004,1.152,0.0922528,0.0079297,0.0032845,0.00220616,0.00161246,0.00133617,0.00110813
37785,2.767222,9.421494000000003,1.148,47.5594,4.01842,1.63666,1.09873,0.803013,0.665415,0.55185
37786,10.571889,9.260099999999998,1.151,0.083901,0.00716566,0.0029747,0.00199815,0.00146043,0.00121019,0.00100365
37788,2.306391,0.9002470000000047,1.15,0.0511029,0.00437886,0.0018142,0.00121853,0.000890607,0.000738002,0.00061205
37791,4.591371,8.938672999999998,1.149,0.558504,0.0480003,0.0199116,0.0133749,0.00977559,0.00810055,0.00671806
37792,5.17352,9.147377,1.154,0.175384,0.0148939,0.00617193,0.00414551,0.0030299,0.00251073,0.00208223
37793,5.169587,9.142263999999999,1.154,0.235058,0.0201652,0.00837333,0.00562448,0.0041109,0.0034065,0.00282512
37794,7.732526999999999,10.706521000000004,1.149,0.0628653,0.00673245,0.00248992,0.0015629,0.00110736,0.000908818,0.000749883
37795,7.783796,1.2537859999999943,1.151,0.0858663,0.00740062,0.00306905,0.00206145,0.00150669,0.00124852,0.00103544
37796,4.350019,1.6127399999999963,1.155,0.558079,0.0478109,0.0198531,0.0133356,0.00974693,0.0080768,0.00669836
37797,4.346259,1.6160400000000041,1.155,0.109194,0.00981447,0.00390198,0.00259886,0.00189517,0.00156968,0.00130153
37798,4.350892,1.6211970000000013,1.155,0.0521381,0.00446584,0.00185431,0.00124556,0.000910375,0.000754383,0.000625635
37799,9.342592,4.234466999999995,1.15,0.071235,0.00663697,0.0024962,0.0016643,0.00121526,0.00100692,0.000835053
37800,6.282686,6.6516050000000035,1.152,0.0708182,0.00562497,0.00233332,0.00156732,0.00114554,0.000949255,0.000787249
37801,6.279757,6.672159999999996,1.152,0.0869032,0.00763837,0.00308139,0.00206373,0.00150758,0.00124916,0.00103594
37802,2.878195,6.657476,1.155,15.3033,1.78384,0.680136,0.410678,0.28079,0.226731,0.185042
37803,9.03622,0.8234319999999954,1.155,0.498263,0.0427,0.0177301,0.0119096,0.00870462,0.00721309,0.00598206
37804,11.333001,9.927801,1.152,0.35475,0.0301818,0.0125292,0.00841601,0.0061512,0.0050972,0.00422728
37805,3.669811,1.1707639999999966,1.148,0.0672108,0.00570307,0.0023426,0.00157345,0.00115002,0.000952965,0.000790326
37806,3.655437,1.1694630000000048,1.148,1.25688,0.107717,0.0447203,0.0300393,0.0219555,0.0181934,0.0150884
37807,6.344887,10.685350000000007,1.152,0.086617,0.00745099,0.00309397,0.00207826,0.00151899,0.00125871,0.00104389
37808,6.346294,10.709845999999997,1.152,0.0845377,0.00726635,0.0030173,0.00202676,0.00148135,0.00122752,0.00101802
37809,8.740721,5.195273999999997,1.153,0.439885,0.0389003,0.0155613,0.0104168,0.00760929,0.00630495,0.00522879
37810,4.793802,5.868321999999997,1.152,0.0553691,0.00480111,0.00194123,0.0012993,0.00094881,0.000786086,0.000651878
37811,4.790698,5.871570999999994,1.152,0.0814719,0.00700968,0.00291017,0.0019548,0.00142875,0.00118394,0.000981878
37812,4.79543,5.869138999999996,1.152,0.0637015,0.00528363,0.00219244,0.00147269,0.00107638,0.00089194,0.000739716
37813,4.785187,5.876448000000004,1.152,0.102122,0.00873366,0.00362602,0.00243565,0.0017802,0.00147516,0.0012234
37814,4.801843,5.871722000000006,1.152,0.0644635,0.00559002,0.0023043,0.0015465,0.00113015,0.000936475,0.000776645
37815,0.573453,5.823999000000005,1.151,0.0795792,0.00570157,0.00235946,0.00158487,0.00115837,0.000959883,0.000796063
37816,10.971216,8.875085,1.153,0.0946857,0.00814989,0.00337363,0.00226589,0.00165611,0.00137234,0.00113813
37817,9.390463,9.783839000000004,1.152,2.06509,0.177526,0.0737017,0.0495063,0.0361838,0.0299837,0.0248665
37820,6.135801,8.891567999999998,1.152,0.0693626,0.00595196,0.0024709,0.00165973,0.00121309,0.00100522,0.000833667
37821,5.553947,9.830214999999997,1.154,0.0511058,0.00438352,0.00181866,0.00122161,0.000892866,0.000739874,0.000613603
37822,5.552735,9.832642,1.154,0.0847941,0.00770767,0.00317191,0.0020935,0.00151024,0.00124388,0.00102699
37823,5.552802,9.838470999999997,1.154,0.0771062,0.00661226,0.00273994,0.00184042,0.00134515,0.00111466,0.000924425
37824,5.548464,9.830320999999996,1.154,0.0811373,0.00689105,0.00286146,0.00192209,0.00140484,0.00116412,0.000965446
37825,5.616793,10.436587000000003,1.151,0.114472,0.00972129,0.00402693,0.00270492,0.00197701,0.00163825,0.00135866
37827,11.219312,4.447873999999993,1.155,0.195884,0.0168236,0.00697998,0.00468846,0.00342676,0.00283959,0.00235497
37828,11.222116,4.446413000000005,1.155,0.0663526,0.00554084,0.00229673,0.00154272,0.00112756,0.000934354,0.000774891
37829,11.205499,4.447187,1.155,0.11623,0.0108402,0.00477851,0.00319402,0.00228245,0.00185599,0.00150834
37830,8.64312,5.974278999999997,1.151,0.0532111,0.00426122,0.00174203,0.00116948,0.00085471,0.00070825,0.000587375
37831,8.645145,5.972154000000003,1.151,0.148697,0.0125643,0.00521512,0.00350306,0.00256037,0.00212165,0.00175956
37832,8.656601,5.964532000000005,1.151,0.195905,0.0161405,0.00669132,0.00449465,0.00328511,0.00272221,0.00225762
37837,1.7590640000000002,6.659485999999996,1.149,0.13498,0.00981377,0.00391915,0.00263121,0.00192308,0.00159356,0.00132159
37838,2.8920660000000002,7.599246000000006,1.149,0.188505,0.0161383,0.00667767,0.00448535,0.00327831,0.00271657,0.00225295
37841,3.681543,2.4352870000000038,1.149,0.0618325,0.00565551,0.00216092,0.00144246,0.00105341,0.000872827,0.000723848
37846,5.837447,9.350775999999993,1.149,0.131995,0.011307,0.00469237,0.00315188,0.00230369,0.00190895,0.00158316
37848,4.91966,3.2084759999999957,1.148,0.0663743,0.00560183,0.0023252,0.00156187,0.00114156,0.000945954,0.000784512
37849,10.734563,7.1212590000000064,1.15,3.99617,0.337104,0.139242,0.0935242,0.068356,0.0566432,0.0469761
37850,10.73218,7.1185080000000065,1.15,0.103014,0.00883175,0.00366313,0.00246051,0.00179837,0.00149022,0.00123589
37851,1.176051,4.393146999999995,1.151,0.0540428,0.00451335,0.00187331,0.00125833,0.000919704,0.000762114,0.000632047
37852,1.194483,4.399556999999998,1.151,0.120478,0.0103229,0.00428497,0.00287827,0.00210371,0.00174324,0.00144573
37853,1.1842640000000002,4.401624999999994,1.151,0.0917625,0.00887154,0.00265843,0.00167662,0.00120293,0.000992405,0.000821379
37854,8.685898,0.618865999999994,1.153,0.499145,0.0446759,0.017171,0.0114837,0.0083892,0.00695136,0.00576493
37855,9.949927,1.4234080000000031,1.148,0.0500494,0.00445929,0.0017729,0.00118092,0.000860982,0.000713029,0.000591179
37856,9.946365,1.427719000000001,1.148,0.157624,0.0135424,0.00560506,0.00376423,0.00275117,0.00227975,0.00189067
37857,9.949888000000001,1.4199660000000063,1.148,0.0844941,0.00696111,0.00289035,0.00194149,0.00141902,0.00117587,0.00097519
37859,2.586517,0.6258860000000039,1.155,0.206293,0.0176101,0.00731198,0.00491156,0.00358983,0.00297472,0.00246703
37860,4.56949,9.010966000000002,1.15,0.076224,0.0112543,0.0169213,0.0209961,0.0228951,0.0229465,0.0220234
37861,8.594546,5.984957000000005,1.15,0.0689026,0.00609382,0.00244434,0.00163518,0.00119418,0.000989427,0.00082053
37862,8.597152,5.9911939999999975,1.15,0.153319,0.0130001,0.00539091,0.00362113,0.00264666,0.00219316,0.00181886
37863,4.000645,6.061374000000005,1.154,0.0727157,0.00665714,0.00274321,0.00180741,0.00130093,0.00106997,0.000882279
37864,4.00006,6.051605000000003,1.154,0.078192,0.00675519,0.00279469,0.00187675,0.00137166,0.00113663,0.000942642
37865,2.32595,6.968444999999996,1.155,0.128342,0.0102286,0.00424615,0.0028522,0.00208465,0.00172745,0.00143263
37866,8.252716000000001,2.846134999999998,1.15,0.0570601,0.00479365,0.00198963,0.00133646,0.000976809,0.000809433,0.00067129
37867,8.250282,2.845792000000003,1.15,0.199723,0.0173131,0.0071735,0.00480822,0.00350994,0.00290714,0.00241028
37868,9.37737,9.192481000000003,1.155,0.411995,0.0353481,0.014678,0.00985939,0.00720617,0.00597139,0.00495228
37869,9.368301,9.202417000000002,1.155,2.5544,0.198402,0.0823823,0.0553374,0.0404457,0.0335154,0.0277954
37870,11.43053,9.772092000000006,1.15,1.24342,0.259628,0.358813,0.369089,0.333852,0.29516,0.24782
37871,3.580067,0.8828210000000057,1.15,0.323327,0.0278179,0.0113673,0.00762953,0.00557585,0.00462038,0.00383183
37872,3.591717,0.8854669999999977,1.15,0.0728304,0.00600282,0.00247973,0.00166544,0.00121724,0.00100866,0.000836519
