,z,RADeg,decDeg,comoving_pos_x_Mpc,comoving_pos_y_Mpc,comoving_pos_z_Mpc,pec_vel_x_km_s,pec_vel_y_km_s,pec_vel_z_km_s,Mfof,Mvir,Mgas_vir,Rvir,int_tSZ_in_Rvir,int_kSZ_in_Rvir,int_SZ_in_Rvir_148GHz,int_SZ_in_Rvir_219GHz,int_SZ_in_Rvir_277GHz,int_SZ_in_Rvir_30GHz,int_SZ_in_Rvir_90GHz,int_SZ_in_Rvir_350GHz,M200,Mgas_200,R200,int_tSZ_in_R200,int_kSZ_in_R200,int_SZ_in_R200_148GHz,int_SZ_in_R200_219GHz,int_SZ_in_R200_277GHz,int_SZ_in_R200_30GHz,int_SZ_in_R200_90GHz,int_SZ_in_R200_350GHz,M500,Mgas_500,R500,int_tSZ_in_R500,int_kSZ_in_R500,int_SZ_in_R500_148GHz,int_SZ_in_R500_219GHz,int_SZ_in_R500_277GHz,int_SZ_in_R500_30GHz,int_SZ_in_R500_90GHz,int_SZ_in_R500_350GHz,Mstar,rho_gas_c,T_c,P_c,Phi_c
442,0.1911,3.033982,7.9408650000000005,766.7326,40.63876,107.1005,182.1542,-370.3657,262.6192,54496680000000.0,29603130000000.0,3297634000000.0,0.730288,2.43028e-05,-7.935605e-06,-3.149156e-05,-7.519064e-06,1.461987e-05,-5.524588e-05,-4.651275e-05,4.425507e-05,22394580000000.0,1777417000000.0,0.5485024,1.731209e-05,-5.514161e-06,-2.229089e-05,-5.220847e-06,1.054236e-05,-3.9212e-05,-3.298995e-05,3.164731e-05,14417110000000.0,644129600000.0,0.3469869,8.802453e-06,-2.699908e-06,-1.122743e-05,-2.553556e-06,5.455281e-06,-1.983088e-05,-1.66664e-05,1.618161e-05,1072225000000.0,12230000000000.0,1.498001,3117000000000.0,-0.8122579
443,0.1902,10.36062,11.261099999999997,744.7289,136.1543,150.7436,-158.907,-122.362,23.4952,36427230000000.0,32102100000000.0,2578347000000.0,0.7562169,7.074095e-06,3.935754e-06,-2.976736e-06,4.045844e-06,1.056408e-05,-9.860796e-06,-7.341227e-06,1.929081e-05,27392510000000.0,1986415000000.0,0.5923689,6.109889e-06,3.224258e-06,-2.744848e-06,3.318116e-06,8.945184e-06,-8.690548e-06,-6.514021e-06,1.648038e-05,19511160000000.0,1163821000000.0,0.3845897,4.335219e-06,2.06637e-06,-2.167155e-06,2.131121e-06,6.119667e-06,-6.385803e-06,-4.840893e-06,1.146309e-05,1061616000000.0,89630000000000.0,1.149557,17530000000000.0,-0.962577
445,0.1926,2.161915,9.244832999999998,770.9272,29.10285,125.5715,-61.82403,508.0928,-463.5136,49498740000000.0,42866870000000.0,4110246000000.0,0.8240468,1.285527e-05,4.123724e-06,-8.435098e-06,4.322999e-06,1.615452e-05,-2.096902e-05,-1.637726e-05,3.199953e-05,34793290000000.0,3170176000000.0,0.6374808,1.134529e-05,3.443427e-06,-7.636884e-06,3.616653e-06,1.405189e-05,-1.869767e-05,-1.464474e-05,2.803033e-05,26911940000000.0,2079400000000.0,0.4369002,8.924869e-06,2.487258e-06,-6.224845e-06,2.619969e-06,1.082029e-05,-1.492488e-05,-1.173583e-05,2.180951e-05,1315156000000.0,74610000000000.0,1.23839,15720000000000.0,-1.048
446,0.1926,1.088627,1.862832000000001,781.0409,14.84166,25.40717,59.16901,-339.6773,-174.87,37676710000000.0,32198210000000.0,2511177000000.0,0.7478008,6.712936e-06,-1.034107e-06,-7.577476e-06,-9.086904e-07,5.26811e-06,-1.412886e-05,-1.172944e-05,1.351819e-05,27584740000000.0,1894933000000.0,0.5847956,5.640601e-06,-8.220886e-07,-6.318936e-06,-7.178975e-07,4.469481e-06,-1.182362e-05,-9.807159e-06,1.139956e-05,18934470000000.0,1059246000000.0,0.3799418,3.891892e-06,-5.162208e-07,-4.307313e-06,-4.4587e-07,3.129814e-06,-8.105229e-06,-6.713491e-06,7.908716e-06,1087978000000.0,36950000000000.0,0.9758925,6135000000000.0,-0.784971
447,0.1936,4.669373,7.249659000000007,776.3501,63.40982,99.08838,-131.9255,-437.2004,343.6451,52093820000000.0,50267660000000.0,3970757000000.0,0.8739936,1.197583e-05,4.1134e-06,-7.58413e-06,4.30021e-06,1.532288e-05,-1.925472e-05,-1.498006e-05,3.008276e-05,44116360000000.0,3153595000000.0,0.6884502,1.05433e-05,3.446073e-06,-6.849689e-06,3.608388e-06,1.330739e-05,-1.712374e-05,-1.335989e-05,2.629756e-05,30756500000000.0,1851518000000.0,0.4461739,7.633748e-06,2.276224e-06,-5.174666e-06,2.390554e-06,9.405467e-06,-1.26128e-05,-9.886845e-06,1.880483e-05,1486917000000.0,27670000000000.0,1.066554,5021000000000.0,-0.871002
448,0.1936,4.717627,7.488948000000005,775.9202,64.03259,102.3463,65.77562,-475.1774,-1.73372,38061170000000.0,30372040000000.0,2321165000000.0,0.7322907,6.53544e-06,-5.597401e-07,-6.934224e-06,-4.39016e-07,5.578426e-06,-1.331276e-05,-1.097696e-05,1.36168e-05,24797430000000.0,1645991000000.0,0.5683049,5.244253e-06,-4.273315e-07,-5.541237e-06,-3.315118e-07,4.494607e-06,-1.065936e-05,-8.784785e-06,1.094291e-05,16723850000000.0,853007300000.0,0.3645428,3.399063e-06,-2.559068e-07,-3.569186e-06,-1.949779e-07,2.930338e-06,-6.886284e-06,-5.670976e-06,7.107654e-06,1056947000000.0,29090000000000.0,0.9627665,4765000000000.0,-0.744678
449,0.1928,3.166049,8.849352000000005,771.7443,42.68849,120.3368,17.60498,-211.7503,-61.87888,1384427000000000.0,1243716000000000.0,162174400000000.0,2.523382,0.003857965,4.807988e-06,-0.003622637,-6.754545e-05,0.003184545,-0.007373882,-0.005951248,0.007688245,1064175000000000.0,132809700000000.0,1.97257,0.003504501,4.160876e-06,-0.003286218,-6.653675e-05,0.002877383,-0.006693229,-0.005399342,0.006959778,756033200000000.0,86090780000000.0,1.296566,0.002750244,2.985598e-06,-0.002571469,-6.064645e-05,0.002233014,-0.005244225,-0.004226205,0.005422454,16106120000000.0,118500000000000.0,10.37636,209200000000000.0,-9.25
450,0.1945,1.564898,1.4418570000000013,787.8519,21.52366,19.83799,105.5131,-422.7322,66.36399,35081630000000.0,25278000000000.0,1863130000000.0,0.6892084,6.261344e-06,-1.906411e-06,-8.006702e-06,-1.784902e-06,3.975221e-06,-1.412162e-05,-1.188177e-05,1.16645e-05,19415040000000.0,1201976000000.0,0.5268178,4.856835e-06,-1.416186e-06,-6.147143e-06,-1.322807e-06,3.143223e-06,-1.089025e-05,-9.152599e-06,9.106112e-06,12110370000000.0,522979400000.0,0.3298233,2.82154e-06,-7.659888e-07,-3.513427e-06,-7.12653e-07,1.879767e-06,-6.268759e-06,-5.259041e-06,5.342242e-06,958036200000.0,23220000000000.0,0.9682133,3825000000000.0,-0.702504
451,0.1935,4.272312,7.515566000000002,775.8439,57.95897,102.6414,-165.847,-212.3125,232.3474,40560140000000.0,29603130000000.0,2334931000000.0,0.727364,7.746204e-06,3.391075e-06,-4.176191e-06,3.512032e-06,1.064586e-05,-1.171812e-05,-8.956951e-06,2.019714e-05,23644060000000.0,1552584000000.0,0.5623379,6.041945e-06,2.538607e-06,-3.362619e-06,2.631837e-06,8.193615e-06,-9.245127e-06,-7.091123e-06,1.564154e-05,14321000000000.0,656541400000.0,0.346399,3.426789e-06,1.335053e-06,-2.010644e-06,1.386677e-06,4.538303e-06,-5.346897e-06,-4.12485e-06,8.760336e-06,1070449000000.0,15730000000000.0,0.962914,2577000000000.0,-0.676269
452,0.1934,6.682218,8.856913000000004,769.5604,90.16044,120.7373,29.81637,-244.9707,-193.5447,50075430000000.0,44020240000000.0,4116817000000.0,0.8286002,1.250362e-05,9.752553e-07,-1.121143e-05,1.184305e-06,1.266989e-05,-2.340049e-05,-1.893377e-05,2.803732e-05,37003920000000.0,3176537000000.0,0.645959,1.077607e-05,7.959537e-07,-9.704373e-06,9.735268e-07,1.086644e-05,-2.020915e-05,-1.63588e-05,2.410622e-05,27104170000000.0,1930505000000.0,0.4288516,7.93538e-06,5.352198e-07,-7.193627e-06,6.624794e-07,7.93973e-06,-1.492899e-05,-1.209259e-05,1.768342e-05,1351862000000.0,45650000000000.0,1.146298,8903000000000.0,-0.9394031
453,0.1931,10.34472,8.276979999999998,762.5993,139.2028,112.7714,-133.7174,-279.473,142.2395,34697180000000.0,32678780000000.0,2145015000000.0,0.7522406,5.268939e-06,3.052859e-06,-2.09909e-06,3.138313e-06,8.000057e-06,-7.228801e-06,-5.352108e-06,1.450494e-05,28257540000000.0,1630712000000.0,0.5915159,4.497794e-06,2.479849e-06,-1.917273e-06,2.552049e-06,6.700516e-06,-6.296113e-06,-4.693883e-06,1.225201e-05,16051050000000.0,789487200000.0,0.3597137,2.860586e-06,1.433251e-06,-1.362236e-06,1.478155e-06,4.114243e-06,-4.147046e-06,-3.127748e-06,7.643173e-06,1140816000000.0,23750000000000.0,0.8483577,3428000000000.0,-0.677952
454,0.1931,1.832971,9.318104000000002,772.4456,24.72004,126.8083,-338.8664,519.9063,-620.7302,82081410000000.0,73046690000000.0,7066901000000.0,0.9817479,2.86563e-05,2.48522e-05,-3.223212e-06,2.513083e-05,5.148605e-05,-3.107606e-05,-2.0868e-05,8.694991e-05,61416890000000.0,5455728000000.0,0.7624843,2.509677e-05,2.0633e-05,-3.945751e-06,2.086966e-05,4.393288e-05,-2.833654e-05,-1.939492e-05,7.497634e-05,41617390000000.0,3168223000000.0,0.4934792,1.852756e-05,1.390091e-05,-4.23157e-06,1.406514e-05,3.106593e-05,-2.223518e-05,-1.563165e-05,5.396256e-05,2012436000000.0,81320000000000.0,1.685517,23320000000000.0,-1.444
455,0.1928,2.836887,9.020610999999997,771.2466,38.21798,122.5881,17.28653,951.8101,-803.3205,42482420000000.0,36715570000000.0,3178199000000.0,0.7798064,9.05027e-06,1.71281e-06,-7.159937e-06,1.865395e-06,1.023264e-05,-1.602244e-05,-1.27767e-05,2.142564e-05,31429300000000.0,2413986000000.0,0.6096483,7.669107e-06,1.377197e-06,-6.137963e-06,1.504831e-06,8.589735e-06,-1.364596e-05,-1.089576e-05,1.806941e-05,22106240000000.0,1355704000000.0,0.4007796,5.326106e-06,8.787647e-07,-4.336457e-06,9.653538e-07,5.879395e-06,-9.548573e-06,-7.638704e-06,1.245702e-05,1162048000000.0,28210000000000.0,0.9794652,4701000000000.0,-0.7742
456,0.1934,3.823791,9.855468000000004,770.8589,51.5219,134.2179,226.6734,-515.2639,-573.6668,75449540000000.0,58821810000000.0,5924753000000.0,0.9131132,2.355761e-05,-4.659527e-06,-2.758731e-05,-4.252365e-06,1.733409e-05,-5.061223e-05,-4.216264e-05,4.621373e-05,46519210000000.0,4173597000000.0,0.6973725,1.925956e-05,-3.625822e-06,-2.236392e-05,-3.298474e-06,1.433638e-05,-4.118647e-05,-3.427726e-05,3.793633e-05,29314790000000.0,2039977000000.0,0.4390976,1.233723e-05,-2.140992e-06,-1.413682e-05,-1.937716e-06,9.34368e-06,-2.619259e-05,-2.176518e-05,2.444919e-05,1735832000000.0,36830000000000.0,1.391767,8721000000000.0,-1.11573
457,0.1944,0.8724476,3.9881409999999966,786.0193,11.96971,54.80669,210.4389,-81.35726,17.64898,165796800000000.0,156858200000000.0,17507680000000.0,1.265835,0.0001028677,-2.832666e-05,-0.0001277132,-2.683268e-05,6.622154e-05,-0.0002282275,-0.000191178,0.0001911218,138019800000000.0,14433980000000.0,0.9980061,9.421427e-05,-2.476697e-05,-0.0001157606,-2.343316e-05,6.171946e-05,-0.0002078182,-0.0001738744,0.0001760572,93230640000000.0,9078749000000.0,0.6463561,7.409418e-05,-1.778144e-05,-8.928546e-05,-1.679376e-05,5.004327e-05,-0.0001616811,-0.000134967,0.0001398643,3502642000000.0,74380000000000.0,2.41727,30590000000000.0,-2.11761
460,0.1934,6.965601,7.322973000000003,771.9482,94.31292,99.94111,-292.5029,-419.3226,-95.51234,39791220000000.0,35177750000000.0,2855405000000.0,0.7720784,8.119451e-06,8.613176e-06,6.568483e-07,8.71599e-06,1.620837e-05,-7.234289e-06,-4.346871e-06,2.62623e-05,31525410000000.0,2265750000000.0,0.6129921,7.090464e-06,7.125026e-06,1.788185e-07,7.213262e-06,1.37524e-05,-6.711926e-06,-4.190055e-06,2.252919e-05,22106240000000.0,1415024000000.0,0.4074206,5.321363e-06,4.851388e-06,-3.591213e-07,4.915323e-06,9.817505e-06,-5.530167e-06,-3.636926e-06,1.64001e-05,1146795000000.0,71160000000000.0,1.15884,14030000000000.0,-0.964359
461,0.1938,4.33243,8.220932999999997,775.7466,58.77027,112.3973,-93.13726,-673.5385,47.78291,114760200000000.0,99093600000000.0,9360110000000.0,1.086942,4.037517e-05,1.051337e-05,-2.884694e-05,1.104816e-05,4.802274e-05,-6.818486e-05,-5.374834e-05,9.76514e-05,77660170000000.0,6879518000000.0,0.8259217,3.409533e-05,8.401243e-06,-2.482465e-05,8.841539e-06,4.003899e-05,-5.804212e-05,-4.584803e-05,8.192771e-05,35946660000000.0,2912097000000.0,0.4721944,2.05016e-05,4.564411e-06,-1.539904e-05,4.814789e-06,2.354102e-05,-3.537072e-05,-2.803444e-05,4.870282e-05,2831104000000.0,23790000000000.0,1.472741,5961000000000.0,-1.232
462,0.1936,2.329638,9.63223,773.7595,31.4783,131.428,-275.67,307.4053,-882.5821,28834220000000.0,25181890000000.0,1411231000000.0,0.6923217,3.517777e-06,5.629117e-06,2.164179e-06,5.675331e-06,8.943003e-06,-1.263612e-06,-1.099281e-08,1.332492e-05,18646130000000.0,931905000000.0,0.5139888,2.71609e-06,4.101374e-06,1.427196e-06,4.136525e-06,6.657773e-06,-1.218796e-06,-2.517015e-07,1.003941e-05,12110370000000.0,447056500000.0,0.3286736,1.692015e-06,2.35937e-06,6.944254e-07,2.380772e-06,3.949863e-06,-9.534258e-07,-3.509875e-07,6.055046e-06,975294400000.0,14850000000000.0,0.7638932,1930000000000.0,-0.5680961
464,0.1952,10.38248,1.2314019999999966,778.5471,142.644,17.0137,196.2728,57.42743,-383.6996,29410900000000.0,26239140000000.0,1801320000000.0,0.6976337,4.315667e-06,-3.132041e-06,-7.333312e-06,-3.040214e-06,9.311863e-07,-1.155324e-05,-1.000765e-05,6.224428e-06,22106240000000.0,1352894000000.0,0.5479321,3.623036e-06,-2.494437e-06,-6.020687e-06,-2.418006e-06,9.144673e-07,-9.563196e-06,-8.265504e-06,5.356965e-06,16051050000000.0,767805100000.0,0.3590369,2.51678e-06,-1.583575e-06,-4.032176e-06,-1.531334e-06,7.816253e-07,-6.492849e-06,-5.591182e-06,3.866106e-06,927291200000.0,29780000000000.0,0.8557884,4336000000000.0,-0.670032
465,0.1956,1.235933,4.011380999999995,791.0791,17.06709,55.48845,-226.5304,-340.9019,-61.127,206645200000000.0,146381700000000.0,19014530000000.0,1.235159,0.0001274504,3.778958e-05,-8.608695e-05,3.882601e-05,0.0001545373,-0.0002100166,-0.000164396,0.0003105996,115048500000000.0,13637230000000.0,0.9393421,0.000106756,3.008481e-05,-7.362755e-05,3.090152e-05,0.0001277118,-0.000177432,-0.0001392027,0.000258346,71124410000000.0,7041981000000.0,0.589484,7.200618e-05,1.859059e-05,-5.12981e-05,1.907493e-05,8.422734e-05,-0.0001213103,-9.550394e-05,0.0001722255,3505842000000.0,50290000000000.0,2.426317,20760000000000.0,-2.04831
466,0.1969,4.997936,5.509171000000006,791.4949,69.21809,76.63152,-129.9658,-503.0699,63.06974,278250200000000.0,226733100000000.0,29532530000000.0,1.427621,0.0002313543,3.674387e-05,-0.0001872384,3.813473e-05,0.0002465081,-0.0004123725,-0.0003292365,0.000528224,162336700000000.0,19563050000000.0,1.053062,0.0001805149,2.763246e-05,-0.0001470571,2.864222e-05,0.0001910619,-0.0003227143,-0.0002578235,0.0004107427,97267430000000.0,9344166000000.0,0.6538797,0.0001110712,1.587626e-05,-9.151397e-05,1.639779e-05,0.0001161186,-0.0001995905,-0.0001596317,0.0002511181,5017603000000.0,49090000000000.0,3.031604,25320000000000.0,-2.54232
467,0.1968,3.814688,9.394837000000004,785.1803,52.35379,130.2015,-456.3182,-228.3351,-364.8461,37772830000000.0,34120490000000.0,2822944000000.0,0.7606199,7.837397e-06,1.231004e-05,4.609037e-06,1.239039e-05,1.963682e-05,-2.996005e-06,-2.149431e-07,2.93782e-05,30083700000000.0,2198902000000.0,0.6040923,6.793367e-06,1.013213e-05,3.458798e-06,1.020033e-05,1.647786e-05,-3.132725e-06,-7.218255e-07,2.491859e-05,21145090000000.0,1315812000000.0,0.3950784,4.976287e-06,6.76322e-06,1.877391e-06,6.811106e-06,1.140443e-05,-2.950498e-06,-1.183984e-06,1.758324e-05,1121541000000.0,59620000000000.0,1.129782,11460000000000.0,-0.916344
469,0.1961,3.45529,3.688255999999999,791.5248,47.79179,51.11562,104.1798,-293.4109,153.0866,59494610000000.0,48249260000000.0,4569215000000.0,0.8543668,1.530242e-05,-3.674424e-06,-1.85567e-05,-3.400126e-06,1.062339e-05,-3.349568e-05,-2.801626e-05,2.937228e-05,42578530000000.0,3638986000000.0,0.6762657,1.345909e-05,-3.05922e-06,-1.614527e-05,-2.82147e-06,9.504995e-06,-2.928441e-05,-2.446401e-05,2.598946e-05,30852620000000.0,2287285000000.0,0.4465563,1.016087e-05,-2.093291e-06,-1.196736e-05,-1.919049e-06,7.375175e-06,-2.18863e-05,-1.82456e-05,1.981123e-05,1433968000000.0,83520000000000.0,1.394106,19810000000000.0,-1.1903
470,0.1968,4.066312,4.737585999999994,793.0837,56.38026,65.89304,-102.6384,-161.1277,235.4323,39502880000000.0,29603130000000.0,2581324000000.0,0.7308676,7.002436e-06,2.078681e-06,-4.756976e-06,2.194151e-06,8.640842e-06,-1.157841e-05,-9.080786e-06,1.726615e-05,26143030000000.0,1977042000000.0,0.5734801,5.958206e-06,1.671382e-06,-4.143551e-06,1.768293e-06,7.25061e-06,-9.947631e-06,-7.82207e-06,1.458736e-05,21145090000000.0,1270914000000.0,0.3931361,4.519674e-06,1.163483e-06,-3.245838e-06,1.235338e-06,5.390304e-06,-7.64847e-06,-6.035607e-06,1.095284e-05,974239100000.0,58050000000000.0,1.073261,10600000000000.0,-0.8783597
471,0.1968,4.593801,5.380773,791.3373,63.58332,74.7757,-123.6739,-340.091,445.6127,36427230000000.0,33063240000000.0,2969374000000.0,0.7556598,7.636047e-06,2.582985e-06,-4.878074e-06,2.706784e-06,9.74191e-06,-1.232169e-05,-9.59615e-06,1.915682e-05,30083700000000.0,2406856000000.0,0.6028089,6.809209e-06,2.188022e-06,-4.46354e-06,2.297109e-06,8.567267e-06,-1.110076e-05,-8.670068e-06,1.696012e-05,22875150000000.0,1588231000000.0,0.4035857,5.321036e-06,1.558068e-06,-3.637377e-06,1.641292e-06,6.536225e-06,-8.823493e-06,-6.923572e-06,1.309086e-05,1065628000000.0,73260000000000.0,1.079891,13460000000000.0,-0.902385
472,0.1966,4.279818,5.151497000000001,791.3452,59.22123,71.54216,-16.4944,-123.5112,332.4623,111300100000000.0,100823700000000.0,9447461000000.0,1.097525,4.700087e-05,-3.269727e-07,-4.596659e-05,3.243586e-07,4.31456e-05,-9.17961e-05,-7.49488e-05,0.000100616,81408610000000.0,7028221000000.0,0.8364352,3.978824e-05,-2.60893e-07,-3.888009e-05,2.732412e-07,3.648561e-05,-7.767584e-05,-6.340855e-05,8.5108e-05,53054960000000.0,3958488000000.0,0.5349041,2.799634e-05,-1.667502e-07,-2.731918e-05,1.869101e-07,2.561892e-05,-5.461609e-05,-4.457025e-05,5.979433e-05,2615366000000.0,64020000000000.0,2.062035,22460000000000.0,-1.715918
473,0.1965,3.6417899999999994,9.332590000000005,784.2824,49.91719,129.1501,-541.2214,-77.15468,-2.25987,82754210000000.0,68433220000000.0,6718265000000.0,0.9577593,2.828235e-05,2.99729e-05,2.253723e-06,3.019656e-05,5.619854e-05,-2.516722e-05,-1.512041e-05,9.123528e-05,52382170000000.0,4553798000000.0,0.7233367,2.249582e-05,2.276016e-05,7.192254e-07,2.293153e-05,4.359847e-05,-2.109073e-05,-1.309759e-05,7.145474e-05,31621530000000.0,2115913000000.0,0.4497625,1.376455e-05,1.288992e-05,-5.886169e-07,1.298746e-05,2.561619e-05,-1.393281e-05,-9.039877e-06,4.26473e-05,2035888000000.0,30400000000000.0,1.496667,7741000000000.0,-1.167
474,0.1964,3.507629,3.1013509999999966,793.3945,48.63212,43.06815,-93.37617,-354.2139,226.6468,46230870000000.0,38733970000000.0,3168263000000.0,0.7934893,9.104528e-06,2.778567e-06,-6.111451e-06,2.92634e-06,1.130843e-05,-1.49824e-05,-1.173401e-05,2.252592e-05,33928270000000.0,2363803000000.0,0.6246074,7.664327e-06,2.229299e-06,-5.252791e-06,2.352161e-06,9.404781e-06,-1.272026e-05,-9.985305e-06,1.884505e-05,19415040000000.0,1155861000000.0,0.383665,4.838554e-06,1.279328e-06,-3.441922e-06,1.35476e-06,5.802264e-06,-8.155921e-06,-6.428733e-06,1.175818e-05,1307271000000.0,27620000000000.0,1.016348,4776000000000.0,-0.803979
475,0.1962,2.850867,3.6770159999999947,792.8334,39.48162,51.014,-170.3452,-233.1602,105.7474,28449760000000.0,25854680000000.0,1598409000000.0,0.6973426,3.654849e-06,2.489596e-06,-1.085349e-06,2.54886e-06,5.923201e-06,-4.642799e-06,-3.34163e-06,1.043771e-05,21048980000000.0,1180965000000.0,0.5339149,3.027763e-06,1.939964e-06,-1.020963e-06,1.988456e-06,4.782451e-06,-3.967963e-06,-2.889876e-06,8.521292e-06,15282140000000.0,703739000000.0,0.3555746,2.166019e-06,1.270573e-06,-8.469196e-07,1.304582e-06,3.30181e-06,-2.95509e-06,-2.183647e-06,5.975319e-06,916548500000.0,28740000000000.0,0.8270394,4044000000000.0,-0.658972
476,0.1949,4.440734,6.831843000000005,782.4988,60.76964,94.03072,-324.2321,-320.4969,150.2183,31044840000000.0,27776970000000.0,1467466000000.0,0.7115934,4.176458e-06,4.73086e-06,6.364181e-07,4.788477e-06,8.648993e-06,-3.423575e-06,-1.938995e-06,1.382379e-05,22010120000000.0,954754900000.0,0.5453197,3.14773e-06,3.414523e-06,3.292124e-07,3.457431e-06,6.365796e-06,-2.730623e-06,-1.611594e-06,1.026496e-05,7496897000000.0,263966200000.0,0.2827324,1.304417e-06,1.310881e-06,3.280335e-08,1.328248e-06,2.532488e-06,-1.235109e-06,-7.712797e-07,4.147508e-06,1181077000000.0,7425000000000.0,0.7728383,976300000000.0,-0.518265
478,0.1964,4.344131,5.360369999999997,790.1808,60.0261,74.3563,63.93488,-9.658319,-154.9422,44885270000000.0,43731900000000.0,3547371000000.0,0.8497748,9.32101e-06,-1.375191e-06,-1.045344e-05,-1.204221e-06,7.361308e-06,-1.954613e-05,-1.621489e-05,1.880592e-05,38830080000000.0,2792461000000.0,0.6579387,8.161267e-06,-1.142294e-06,-9.089468e-06,-9.941996e-07,6.502076e-06,-1.705077e-05,-1.413351e-05,1.652009e-05,23932400000000.0,1540781000000.0,0.4099984,5.609602e-06,-7.143891e-07,-6.174709e-06,-6.14823e-07,4.532839e-06,-1.164679e-05,-9.640933e-06,1.141502e-05,1392861000000.0,38360000000000.0,1.020617,6661000000000.0,-0.855954
479,0.1949,5.768996,8.446180000000005,778.017,78.60277,116.1165,-77.3344,-383.8934,-196.7036,44404700000000.0,36042770000000.0,3003108000000.0,0.7794188,8.414227e-06,3.695824e-06,-4.525505e-06,3.828096e-06,1.157895e-05,-1.272038e-05,-9.720143e-06,2.195546e-05,31717640000000.0,2307190000000.0,0.6135607,7.141667e-06,2.967898e-06,-4.008318e-06,3.078591e-06,9.653547e-06,-1.096355e-05,-8.416649e-06,1.845784e-05,21625660000000.0,1316882000000.0,0.3968272,5.070369e-06,1.923419e-06,-3.02731e-06,1.999985e-06,6.663342e-06,-7.965028e-06,-6.156255e-06,1.291047e-05,1161659000000.0,39160000000000.0,1.042543,6946000000000.0,-0.8512622
480,0.1962,3.9901919999999995,9.678561000000006,781.8647,54.53882,133.6695,35.50488,-483.3768,-350.8891,193285400000000.0,154935900000000.0,17703410000000.0,1.25834,0.0001135917,7.740678e-06,-0.0001022825,8.797038e-06,0.0001114638,-0.0002129814,-0.0001721557,0.000249859,138980900000000.0,15280620000000.0,1.001201,0.0001061623,6.872238e-06,-9.591243e-05,7.816908e-06,0.0001036749,-0.0001993675,-0.0001611992,0.0002329451,109666100000000.0,11246960000000.0,0.680521,9.105802e-05,5.384406e-06,-8.270374e-05,6.120966e-06,8.817922e-05,-0.000171434,-0.0001386738,0.0001989312,3314078000000.0,200600000000000.0,3.029643,103400000000000.0,-2.806
481,0.1976,4.298498,9.900585000000005,786.5148,59.11761,137.6643,-32.53309,-326.2332,-670.5849,31621530000000.0,28449760000000.0,1737214000000.0,0.7144417,4.80756e-06,2.807929e-06,-1.900591e-06,2.884434e-06,7.326437e-06,-6.5882e-06,-4.873053e-06,1.32715e-05,23547950000000.0,1215276000000.0,0.5555704,3.864191e-06,2.155503e-06,-1.628081e-06,2.216309e-06,5.784847e-06,-5.395495e-06,-4.016817e-06,1.056176e-05,12398710000000.0,486181600000.0,0.3290607,2.138759e-06,1.094063e-06,-9.989962e-07,1.126934e-06,3.10002e-06,-3.083836e-06,-2.32064e-06,5.742232e-06,1063452000000.0,15650000000000.0,0.8671843,2309000000000.0,-0.62667
483,0.1975,1.591215,1.1853030000000049,799.9286,22.22128,16.55723,-264.088,-141.0513,196.3402,393106500000000.0,292763400000000.0,35783770000000.0,1.554766,0.0003264933,7.098412e-05,-0.0002445767,7.157564e-05,0.0003638376,-0.0005618461,-0.0004444083,0.0007604731,263833100000000.0,29997480000000.0,1.238511,0.0002975991,6.155385e-05,-0.0002259102,6.191629e-05,0.0003279307,-0.0005150934,-0.000407992,0.0006891614,193669800000000.0,19720330000000.0,0.822326,0.0002331345,4.414782e-05,-0.0001807769,4.41508e-05,0.0002519357,-0.0004073049,-0.000323313,0.0005344354,5375137000000.0,75660000000000.0,3.766931,48490000000000.0,-3.437
484,0.1975,2.557983,8.456032000000006,790.7723,35.32768,117.6787,-172.8515,175.7296,-108.9527,109089500000000.0,73046690000000.0,8489565000000.0,0.9801719,4.132196e-05,1.362287e-05,-2.663738e-05,1.413149e-05,5.192702e-05,-6.684369e-05,-5.208628e-05,0.0001026971,61032430000000.0,6243972000000.0,0.7600134,3.487174e-05,1.092511e-05,-2.303923e-05,1.134252e-05,4.321235e-05,-5.696902e-05,-4.451148e-05,8.603751e-05,43635790000000.0,3612096000000.0,0.5038228,2.500415e-05,7.214296e-06,-1.712474e-05,7.498601e-06,3.031741e-05,-4.145295e-05,-3.251576e-05,6.099916e-05,1978104000000.0,53130000000000.0,1.742379,15750000000000.0,-1.457
486,0.1971,1.8919390000000003,1.3573989999999996,798.1614,26.36533,18.92316,133.4095,-719.0372,-175.4709,98132460000000.0,76026230000000.0,7867024000000.0,0.9918264,3.430018e-05,-6.701958e-06,-4.002798e-05,-6.143358e-06,2.518343e-05,-7.354383e-05,-6.123048e-05,6.713932e-05,63819740000000.0,6001901000000.0,0.7715107,2.969454e-05,-5.501399e-06,-3.434146e-05,-5.02787e-06,2.20693e-05,-6.335502e-05,-5.269248e-05,5.837316e-05,44981380000000.0,3502968000000.0,0.5060586,2.169132e-05,-3.670392e-06,-2.472263e-05,-3.338316e-06,1.642413e-05,-4.591416e-05,-3.812172e-05,4.29186e-05,2002531000000.0,45990000000000.0,1.644815,12870000000000.0,-1.36224
